28,"Bachelor's Degree",Male,Own,DSL,Married,2,4,2,1,2,Rarely,Monthly,DVD,Monthly,Weekly,904263,Monthly,Rarely,Cable,Me,"A Few Good Men","Beverley Hills Cop","Blade Runner",Braveheart,Caddyshack,Face/Off,"Ferris Bueller's Day Off","Shawshank Redemption, The","Spies Like Us","Star Wars Episode I: The Phantom Menace","Star Wars Episode II: Attack of the Clones","Star Wars Episode V: Empire Strikes Back","Star Wars Episode VI: Return of the Jedi","Strange Brew","National Lampoon's Vacation","So I Married an Axe Murderer","Tin Cup","Thomas Crown Affair, The",Tombstone,1
49,"Some College",Female,Rent,DSL,Married,3,4,2,2,3,Rarely,Rarely,VHS,Weekly,Weekly,904283,Monthly,Weekly,Cable,Spouse/Partner,"A River Runs Through It",Aladdin,"All The Pretty Horses","American Beauty","American Graffiti","Anna and the King","Apollo 13","Back to the Future",Backdraft,"Banger Sisters, The",Beaches,"Beauty and the Beast",Beetlejuice,"Bicentennial Man","Bill & Ted's Excellent Adventure","Bird on a Wire","Birdcage, The","Bodyguard, The",Bounce,Braveheart,"Breakfast Club","Bridges of Madison County, The","Bull Durham","Bug's Life, A","Butch Cassidy and the Sundance Kid","Captain Corelli's Mandolin","Cast Away","Charlotte's Web",Chocolat,"Cider House Rules, The","City of Angels","City Slickers","Close Encounters Of The Third Kind","Color Purple, The",Contact,"Cool Hand Luke","Crocodile Dundee","Crossing Delancey","Crouching Tiger, Hidden Dragon","Dances With Wolves","Dark Crystal, The","Dead Man Walking","Dead Poets Society","Dead Poets Society","Dirty Dancing","Divine Secrets of the Ya-Ya Sisterhood","Doc Hollywood","Doctor Zhivago","Don Juan DeMarco","Dr. Seuss' How The Grinch Stole Christmas",Dragonfly,Dragonheart,"Driving Miss Daisy","E.T. the Extra-Terrestrial","Easy Rider","Edward Scissorhands","English Patient","Erin Brockovich","Fantasia 2000","Father of the Bride","Field of Dreams","Finding Forrester","First Wives Club","Fish Called Wanda",Flashdance,"Fly Away Home","Forever Young","Forrest Gump","Four Weddings and a Funeral","Free Willy","French Kiss",Frequency,"Fried Green Tomatoes","Fugitive, The","Full Monty, The",Gandhi,"George of the Jungle",Ghost,Ghostbusters,"Girl, Interrupted","god father","Godfather, The","Gone with the Wind","Good Will Hunting","Goodmorning Vietnam",Goonies,Grease,"Hannah and Her Sisters","Harriet the Spy","Harry Potter and the Chamber of Secrets","Harry Potter and the Sorcerer's Stone","Hearts in Atlantis",Highlander,1
30,"Bachelor's Degree",Male,Rent,DSL,Married,2,2,1,1,1,Never,Rarely,DVD,Monthly,Weekly,904294,Rarely,Weekly,Cable,Other,1
35,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,4,2,3,7,Rarely,Monthly,DVD,Rarely,Weekly,905634,Rarely,Weekly,"Digital Satellite",Me,1
37,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,3,2,2,4,Never,Rarely,VHS,Monthly,Monthly,905837,Rarely,Rarely,"Digital Satellite",Me,1
30,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,3,3,1,3,Rarely,Monthly,DVD,Monthly,Weekly,905871,Monthly,Weekly,"Digital Satellite",Spouse/Partner,1
48,"Some College",Female,Own,DSL,Married,2.5,3,3,2,2,Never,Rarely,DVD,Weekly,Weekly,905969,Weekly,Daily,Cable,Me,1
50,"Master's Degree",Male,Own,IDSN,Married,3.5,6,1,3,4,Never,Monthly,VHS,Monthly,Weekly,906010,Monthly,Weekly,Cable,Spouse/Partner,1
32,"Bachelor's Degree",Male,Own,DSL,Married,2,3,2,2,2,Monthly,Rarely,DVD,Weekly,Weekly,906016,Monthly,Weekly,Cable,Spouse/Partner,1
29,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,3,2,2,2,Rarely,Rarely,DVD,Weekly,Weekly,906036,Monthly,Rarely,Cable,Me,1
34,"Bachelor's Degree",Female,Own,DSL,Other,2.5,2,1,1,2,Never,Rarely,DVD,Monthly,Monthly,906038,Rarely,Rarely,"Analog antennae",Me,1
44,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,3,2,1,2,Never,Monthly,DVD,Rarely,Monthly,906061,Rarely,Weekly,Cable,Spouse/Partner,1
25,"Bachelor's Degree",Male,Own,Dial-Up,Married,3,4,2,1,2,Never,Never,DVD,Never,Monthly,906073,Rarely,Monthly,"Digital Satellite",Spouse/Partner,1
35,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,3,2,2,1,Never,Never,DVD,Monthly,Weekly,906090,Monthly,Daily,Cable,Me,1
39,"Bachelor's Degree",Male,Own,Dial-Up,Married,4,5,2,3,2,Never,Rarely,DVD,Weekly,Weekly,906101,Rarely,Weekly,Cable,Me,1
39,"Associate's Degree",Male,Own,Dial-Up,Married,2.5,4,2,1,1,Never,Rarely,DVD,Weekly,Weekly,906104,Rarely,Monthly,"Digital Satellite",Other,1
37,"Some College",Male,Own,DSL,Married,3,4,5,4,5,Monthly,Monthly,DVD,Rarely,Weekly,906110,Monthly,Weekly,"Digital Satellite",Me,1
33,"Master's Degree",Male,Own,Dial-Up,Married,3,4,2,3,3,Monthly,Rarely,DVD,Rarely,Daily,906118,Monthly,Weekly,"Digital Satellite",Spouse/Partner,1
40,"Some College",Female,Own,"Cable Modem",Married,2.5,3,2,3,3,Rarely,Weekly,DVD,Rarely,Weekly,906121,Never,Daily,Cable,Spouse/Partner,1
40,"Master's Degree",Male,Own,Dial-Up,Married,2.5,5,2,3,3,Weekly,Weekly,DVD,Weekly,Weekly,906137,Monthly,Rarely,"Digital Satellite",Me,1
31,"Bachelor's Degree",Male,Own,DSL,Married,2.5,4,2,2,2,Never,Rarely,DVD,Weekly,Weekly,906142,Monthly,Weekly,Cable,Me,1
42,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,2,2,Never,Rarely,DVD,Weekly,Weekly,906147,Rarely,Rarely,Cable,Other,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,6,2,2,4,Never,Monthly,DVD,Never,Monthly,906148,Rarely,Weekly,"Digital Satellite",Me,1
39,"Bachelor's Degree",Female,Rent,DSL,Divorced,2.5,3,1,1,4,Never,Rarely,VHS,Weekly,Weekly,906149,Monthly,Never,"Digital Satellite",Other,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,1,1,Monthly,Rarely,DVD,Weekly,Weekly,906162,Rarely,Rarely,"Digital Satellite",Spouse/Partner,1
34,"Master's Degree",Female,Own,Dial-Up,Married,2.5,4,5,1,1,Rarely,Monthly,DVD,Monthly,Monthly,906165,Weekly,Daily,Cable,Me,1
56,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,3,2,2,Never,Monthly,DVD,Monthly,Weekly,906166,Rarely,Rarely,Cable,Me,1
40,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,3,2,2,3,Never,Rarely,DVD,Weekly,Weekly,906176,Monthly,Monthly,Cable,Me,1
38,"Bachelor's Degree",Female,Own,"Cable Modem",Married,2.5,4,3,2,5,Rarely,Monthly,DVD,Monthly,Weekly,906228,Monthly,Weekly,"Analog Satellite",Me,1
35,"Bachelor's Degree",Male,Own,Dial-Up,Married,1.5,3,3,2,2,Never,Never,VHS,Monthly,Monthly,906232,Monthly,Weekly,Cable,Spouse/Partner,1
47,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,4,2,1,1,Rarely,Never,VHS,Monthly,Monthly,906253,Monthly,Rarely,Cable,Spouse/Partner,1
52,"Associate's Degree",Male,Own,DSL,Married,1.5,3,3,1,3,Rarely,Rarely,DVD,Weekly,Weekly,906275,Monthly,Weekly,Cable,Me,1
47,"Bachelor's Degree",Female,Own,DSL,Married,2.5,3,2,2,2,Never,Monthly,DVD,Weekly,Weekly,906287,Rarely,Rarely,Cable,Spouse/Partner,1
38,"Bachelor's Degree",Male,Own,DSL,Married,2,4,2,1,3,Never,Weekly,DVD,Rarely,Weekly,906300,Rarely,Weekly,"Digital Satellite",Me,1
27,"Master's Degree",Male,Own,Dial-Up,Married,2,3,2,2,1,Never,Monthly,DVD,Weekly,Weekly,906332,Monthly,Never,"Don't watch TV",Spouse/Partner,1
43,"Bachelor's Degree",Female,Own,Dial-Up,Married,2.5,4,2,2,2,Never,Never,DVD,Rarely,Monthly,906335,Weekly,Never,Cable,Me,1
43,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,3,2,2,2,Rarely,Monthly,DVD,Weekly,Weekly,906343,Rarely,Weekly,Cable,Spouse/Partner,1
30,"Some College",Male,Own,DSL,Married,2.5,3,2,2,4,Monthly,Monthly,DVD,Monthly,Weekly,906388,Rarely,Weekly,Cable,Me,1
33,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1.5,4,2,1,2,Never,Rarely,VHS,Weekly,Weekly,906430,Monthly,Weekly,Cable,Me,1
48,Doctorate,Male,Own,DSL,Married,3,4,2,2,10,Weekly,Rarely,DVD,Monthly,Monthly,906493,Monthly,Monthly,"Digital Satellite",Spouse/Partner,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,3,1,1,Monthly,Rarely,DVD,Weekly,Weekly,906499,Monthly,Weekly,"Digital Satellite",Me,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,4,4,2,4,Rarely,Weekly,DVD,Weekly,Weekly,906535,Monthly,Rarely,"Digital Satellite",Me,1
49,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,1,3,Weekly,Rarely,DVD,Weekly,Weekly,906712,Monthly,Monthly,Cable,Me,1
44,"Master's Degree",Male,Own,Dial-Up,Married,2.5,4,2,3,5,Never,Monthly,DVD,Rarely,Weekly,906758,Monthly,Weekly,Cable,Me,1
46,Post-Doc,Male,Own,DSL,Married,2.5,3,2,1,1,Never,Monthly,DVD,Weekly,Weekly,906768,Monthly,Rarely,Cable,Me,1
42,"High School",Female,Own,DSL,Other,2.5,3,2,1,2,Never,Rarely,DVD,Monthly,Monthly,906796,Monthly,Never,Cable,Me,1
27,"Master's Degree",Male,Rent,DSL,Married,1,2,1,2,1,Rarely,Rarely,DVD,Weekly,Weekly,906908,Rarely,Weekly,Cable,Spouse/Partner,1
35,"Bachelor's Degree",Male,Own,Dial-Up,Married,1.5,5,2,4,2,Rarely,Monthly,DVD,Weekly,Daily,906941,Rarely,Daily,Cable,Spouse/Partner,1
38,"High School",Male,Own,"Cable Modem",Married,1.5,3,2,1,2,Rarely,Rarely,DVD,Weekly,Weekly,907560,Rarely,Never,"Digital Satellite",Me,1
51,"Master's Degree",Male,Own,"Cable Modem",Married,3,3,3,3,3,Monthly,Monthly,DVD,Weekly,Weekly,907747,Rarely,Rarely,Cable,Me,1
40,"Some College",Male,Own,DSL,Married,2.5,4,3,4,2,Rarely,Monthly,DVD,Weekly,Weekly,907893,Monthly,Weekly,Cable,Me,1
44,"Bachelor's Degree",Male,Own,DSL,Married,3.5,4,2,3,2,Monthly,Rarely,DVD,Monthly,Monthly,907904,Monthly,Monthly,"Digital Satellite",Me,1
35,"Bachelor's Degree",Male,Own,DSL,Married,4,4,2,1,2,Rarely,Rarely,DVD,Monthly,Monthly,908084,Monthly,Monthly,"Digital Satellite",Me,1
45,"Some College",Female,Rent,DSL,Married,2,4,2,2,4,Never,Monthly,DVD,Monthly,Weekly,908351,Rarely,Weekly,Cable,Me,1
26,"Trade School",Male,Rent,Dial-Up,Married,2,2,2,2,2,Never,Monthly,DVD,Weekly,Weekly,908397,Rarely,Daily,Cable,Children,1
40,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,3,2,5,Rarely,Never,DVD,Monthly,Weekly,917211,Monthly,Daily,Cable,Me,2
36,"Master's Degree",Female,Own,DSL,Married,1.5,3,3,1,2,Monthly,Monthly,VHS,Weekly,Weekly,917255,Rarely,Monthly,"Analog antennae",Spouse/Partner,2
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,2,2,Never,Rarely,DVD,Weekly,Weekly,917273,Monthly,Weekly,Cable,Spouse/Partner,2
26,"Master's Degree",Male,Rent,Dial-Up,Married,2,2,1,1,1,Rarely,Never,DVD,Weekly,Weekly,917283,Rarely,Rarely,"Digital Satellite",Me,2
28,"Master's Degree",Male,Own,DSL,Married,2.5,2,1,1,1,Never,Rarely,DVD,Weekly,Weekly,917290,Monthly,Weekly,Cable,Me,2
33,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,4,2,2,1,Never,Monthly,VHS,Weekly,Weekly,917300,Monthly,Monthly,Cable,Me,2
50,Doctorate,Male,Own,DSL,Married,2,3,2,1,2,Never,Rarely,DVD,Weekly,Weekly,917311,Rarely,Rarely,"Analog antennae",Other,2
52,"Master's Degree",Male,Own,Dial-Up,Married,2,3,2,2,4,Never,Rarely,DVD,Monthly,Weekly,917319,Monthly,Daily,Cable,Me,2
32,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,2,1,Never,Rarely,DVD,Monthly,Monthly,917325,Rarely,Weekly,Cable,Spouse/Partner,2
30,"High School",Male,Own,DSL,Married,1,2,3,1,1,Rarely,Monthly,DVD,Rarely,Weekly,917329,Rarely,Weekly,"Digital Satellite",Me,2
32,"Master's Degree",Male,Rent,DSL,Married,1.5,2,1,1,2,Never,Rarely,DVD,Monthly,Rarely,917346,Monthly,Daily,Cable,Me,2
32,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,2.5,3,2,2,3,Rarely,Rarely,DVD,Weekly,Weekly,917351,Monthly,Weekly,"Digital Satellite",Me,2
41,"Trade School",Male,Own,DSL,Married,2.5,3,3,1,3,Monthly,Monthly,DVD,Weekly,Weekly,917356,Monthly,Rarely,"Digital Satellite",Spouse/Partner,2
33,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,1,2,Rarely,Monthly,DVD,Weekly,Weekly,917370,Rarely,Weekly,Cable,Me,2
36,Doctorate,Male,Own,Dial-Up,Married,2.5,4,2,6,1,Never,Never,VHS,Monthly,Monthly,917392,Monthly,Never,"Don't watch TV",Children,2
38,"Master's Degree",Male,Own,"Cable Modem",Married,3,5,2,1,2,Rarely,Monthly,DVD,Monthly,Monthly,917406,Rarely,Weekly,Cable,Me,2
56,"Bachelor's Degree",Male,Own,DSL,Married,3.5,4,2,2,4,Never,Monthly,DVD,Weekly,Weekly,917411,Monthly,Weekly,Cable,Spouse/Partner,2
31,"Bachelor's Degree",Male,Own,DSL,Married,1.5,5,3,2,1,Rarely,Rarely,DVD,Monthly,Monthly,917427,Rarely,Rarely,Cable,Me,2
34,"Bachelor's Degree",Male,Own,Other,Married,2.5,4,2,3,4,Never,Monthly,DVD,Weekly,Weekly,917448,Monthly,Monthly,Cable,Spouse/Partner,2
31,"Master's Degree",Male,Own,Dial-Up,Married,2.5,4,2,1,1,Never,Rarely,DVD,Weekly,Weekly,917454,Monthly,Weekly,Cable,Spouse/Partner,2
44,"Master's Degree",Male,Own,DSL,Married,2,3,3,2,4,Never,Monthly,DVD,Weekly,Weekly,917465,Rarely,Monthly,Cable,Spouse/Partner,2
42,"Master's Degree",Male,Own,Dial-Up,Married,3,5,2,5,3,Never,Monthly,DVD,Weekly,Weekly,917497,Monthly,Monthly,"Analog antennae",Me,2
32,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,1,3,Rarely,Monthly,DVD,Weekly,Weekly,917506,Monthly,Rarely,Cable,Me,2
27,"Some College",Male,Own,"Cable Modem",Married,2.5,3,2,1,3,Rarely,Weekly,DVD,Weekly,Weekly,917528,Weekly,Daily,"Digital Satellite",Me,2
38,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,5,2,2,5,Never,Rarely,DVD,Monthly,Monthly,917544,Rarely,Monthly,Cable,Me,2
33,"Master's Degree",Male,Rent,DSL,Married,2,2,1,2,1,Never,Never,DVD,Weekly,Weekly,917560,Rarely,Monthly,"Analog antennae",Spouse/Partner,2
40,"Bachelor's Degree",Male,Own,DSL,Married,2,3,2,1,1,Never,Rarely,DVD,Weekly,Weekly,917564,Rarely,Weekly,Cable,Spouse/Partner,2
36,"Master's Degree",Female,Own,"Cable Modem",Divorced,2.5,4,1,1,4,Never,Never,VHS,Never,Monthly,917586,Monthly,Monthly,Cable,Me,2
34,"Associate's Degree",Male,Own,"Cable Modem",Married,2,3,2,2,3,Never,Rarely,DVD,Weekly,Weekly,917603,Rarely,Rarely,Cable,Me,2
48,"Some College",Male,Rent,Dial-Up,Married,3,4,3,3,3,Never,Never,VHS,Monthly,Weekly,917610,Monthly,Weekly,Cable,Other,2
31,"Some College",Male,Own,DSL,Divorced,2.5,2,1,2,2,Never,Monthly,DVD,Monthly,Weekly,917613,Monthly,Never,"Digital Satellite",Spouse/Partner,2
32,Doctorate,Male,Own,Dial-Up,Married,2.5,4,2,2,1,Never,Rarely,DVD,Weekly,Weekly,917626,Monthly,Weekly,Cable,Me,2
32,"Bachelor's Degree",Male,Own,DSL,Married,2,3,2,2,3,Never,Rarely,DVD,Monthly,Weekly,917632,Monthly,Weekly,Cable,Me,2
43,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,4,2,2,3,Never,Rarely,DVD,Monthly,Monthly,917649,Rarely,Monthly,Cable,Children,2
43,"Some College",Female,Own,DSL,Married,2.5,3,2,1,2,Rarely,Monthly,DVD,Weekly,Weekly,917653,Rarely,Monthly,"Digital Satellite",Me,2
28,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,3,2,1,3,Rarely,Monthly,DVD,Weekly,Weekly,917654,Monthly,Rarely,Cable,Me,2
40,"Bachelor's Degree",Male,Own,DSL,Married,2.5,4,2,2,2,Never,Monthly,DVD,Weekly,Weekly,917677,Rarely,Weekly,Cable,Me,2
41,Doctorate,Female,Rent,"No Internet Connection",Other,2,3,1,1,1,Never,Never,VHS,Rarely,Rarely,917684,Monthly,Never,"Digital Satellite",Me,2
46,"Master's Degree",Female,Own,DSL,Married,2.5,4,3,2,2,Never,Rarely,DVD,Never,Monthly,917693,Rarely,Weekly,Cable,Me,2
31,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,5,2,1,2,Never,Never,DVD,Weekly,Weekly,917699,Rarely,Weekly,Cable,Me,2
31,"Some College",Male,Own,Dial-Up,Married,2.5,4,2,1,3,Monthly,Monthly,DVD,Weekly,Daily,917711,Monthly,Daily,Cable,Me,2
41,"Associate's Degree",Male,Own,"Cable Modem",Married,3,5,2,2,6,Monthly,Monthly,DVD,Monthly,Weekly,917738,Monthly,Daily,Cable,Me,2
26,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,3,2,1,1,Never,Rarely,DVD,Monthly,Monthly,917772,Rarely,Weekly,Cable,Me,2
47,"Bachelor's Degree",Female,Own,"Cable Modem",Divorced,2.5,3,1,2,2,Rarely,Never,VHS,Monthly,Monthly,917773,Monthly,Rarely,Cable,Me,2
33,"Master's Degree",Male,Own,"Cable Modem",Married,4,5,3,1,5,Daily,Daily,DVD,Daily,Daily,917821,Daily,Daily,Cable,Me,2
48,"Some College",Female,Rent,Dial-Up,Divorced,1,1,1,1,1,Rarely,Rarely,DVD,Monthly,Weekly,917843,Monthly,Daily,"Digital Satellite",Me,2
40,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,3,3,2,1,Rarely,Rarely,DVD,Monthly,Monthly,917861,Rarely,Rarely,"Digital Satellite",Spouse/Partner,2
46,"Master's Degree",Male,Own,DSL,Married,4.5,4,2,2,3,Never,Rarely,DVD,Monthly,Monthly,917862,Monthly,Never,"Don't watch TV",Me,2
35,"Some College",Male,Own,DSL,Married,3.5,4,3,2,3,Never,Monthly,DVD,Monthly,Weekly,917875,Rarely,Rarely,Cable,Me,2
27,"Some College",Male,Rent,DSL,Married,2,4,1,4,4,Rarely,Monthly,DVD,Monthly,Weekly,917886,Rarely,Daily,Cable,Spouse/Partner,2
31,"Some College",Male,Own,DSL,Married,1,2,3,1,1,Never,Monthly,DVD,Weekly,Weekly,917890,Rarely,Monthly,Cable,Me,2
47,"Some College",Male,Own,Dial-Up,Divorced,2.5,4,6,2,3,Never,Rarely,DVD,Weekly,Weekly,917904,Monthly,Weekly,Cable,Me,2
53,"Bachelor's Degree",Female,Own,"Cable Modem",Married,2.5,3,3,2,1,Never,Monthly,DVD,Weekly,Weekly,917933,Monthly,Never,"Don't watch TV",Me,2
36,"Bachelor's Degree",Female,Own,DSL,Married,2,3,2,2,3,Never,Rarely,DVD,Monthly,Weekly,917949,Rarely,Monthly,Cable,Me,2
46,"Associate's Degree",Female,Own,Dial-Up,Married,3,3,2,2,3,Monthly,Rarely,DVD,Monthly,Monthly,917984,Monthly,Daily,"Digital Satellite",Spouse/Partner,2
21,"Master's Degree",Female,Rent,"Cable Modem",Married,2,3,1,1,2,Never,Weekly,DVD,Rarely,Weekly,918011,Monthly,Daily,Cable,Me,2
62,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,5,5,2,3,Rarely,Weekly,DVD,Rarely,Weekly,918025,Monthly,Daily,"Don't watch TV",Me,2
32,Doctorate,Male,Own,IDSN,Married,2.5,3,1,1,2,Never,Never,Other,Never,Monthly,918039,Rarely,Monthly,"Analog antennae",Me,2
25,"Some College",Male,Rent,DSL,Separated,2.5,2,2,1,1,Weekly,Weekly,DVD,Monthly,Daily,918077,Rarely,Daily,"Digital Satellite",Me,2
23,"Bachelor's Degree",Male,Rent,DSL,Married,1,2,1,1,2,Rarely,Monthly,DVD,Weekly,Weekly,918083,Monthly,Weekly,"Analog antennae",Me,2
36,"Master's Degree",Male,Own,DSL,Married,3,4,2,4,3,Never,Rarely,DVD,Weekly,Weekly,918098,Monthly,Daily,Cable,Spouse/Partner,2
36,"Master's Degree",Male,Rent,"Cable Modem",Married,2.5,4,2,1,3,Weekly,Rarely,DVD,Weekly,Weekly,918155,Weekly,Daily,Cable,Me,2
37,"Bachelor's Degree",Male,Own,DSL,Married,2.5,4,2,2,3,Monthly,Weekly,DVD,Monthly,Weekly,918157,Rarely,Weekly,Cable,Spouse/Partner,2
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,4,2,2,3,Rarely,Monthly,DVD,Weekly,Daily,918161,Rarely,Weekly,Cable,Children,2
26,"Associate's Degree",Male,Own,"Cable Modem",Married,1.5,3,2,2,1,Never,Rarely,DVD,Rarely,Monthly,918192,Rarely,Rarely,"Don't watch TV",Spouse/Partner,2
52,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,2,3,Rarely,Rarely,VHS,Monthly,Monthly,918217,Weekly,Weekly,Cable,Spouse/Partner,2
42,"Bachelor's Degree",Male,Own,"Cable Modem",Married,4.5,5,4,2,5,Rarely,Rarely,DVD,Monthly,Weekly,918224,Monthly,Weekly,Cable,Spouse/Partner,2
50,"Master's Degree",Female,Own,Dial-Up,Divorced,2,2,1,2,4,Monthly,Monthly,DVD,Monthly,Monthly,918299,Rarely,Daily,Cable,Me,2
33,"Master's Degree",Male,Rent,Dial-Up,Married,2,2,2,1,1,Never,Rarely,VHS,Monthly,Monthly,918328,Rarely,Weekly,Cable,Me,2
37,Doctorate,Male,Own,"Cable Modem",Married,3,4,2,1,2,Never,Monthly,DVD,Weekly,Weekly,918338,Rarely,Monthly,Cable,Me,2
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,1,1,1,Rarely,Never,DVD,Weekly,Monthly,918347,Monthly,Weekly,Cable,Spouse/Partner,2
37,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,2,2,Never,Monthly,DVD,Monthly,Weekly,918396,Rarely,Weekly,Cable,Me,2
28,"Associate's Degree",Male,Own,"Cable Modem",Married,3,3,1,1,2,Never,Rarely,DVD,Monthly,Weekly,918398,Monthly,Weekly,Cable,Me,2
52,"Master's Degree",Male,Own,DSL,Divorced,2,3,2,2,4,Never,Weekly,DVD,Weekly,Daily,918418,Weekly,Weekly,Cable,Children,2
29,"Some College",Male,Rent,DSL,"Never Married",2,3,2,1,1,Never,Monthly,DVD,Monthly,Weekly,918429,Monthly,Rarely,"Don't watch TV",Me,2
32,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,2,4,Rarely,Monthly,DVD,Weekly,Weekly,918431,Rarely,Monthly,Cable,Me,2
39,"Master's Degree",Male,Own,"Cable Modem",Married,4,4,3,2,5,Rarely,Monthly,DVD,Monthly,Weekly,918441,Rarely,Weekly,Cable,Me,2
31,"Master's Degree",Male,Own,Dial-Up,Married,2.5,4,2,4,1,Rarely,Rarely,DVD,Weekly,Weekly,918445,Monthly,Daily,"Digital Satellite",Me,2
35,"Some College",Male,Rent,DSL,Married,1.5,2,2,2,1,Never,Rarely,VHS,Monthly,Monthly,918451,Rarely,Monthly,"Analog antennae",Spouse/Partner,2
43,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,3,3,2,Never,Rarely,DVD,Monthly,Monthly,918456,Rarely,Monthly,Cable,Spouse/Partner,2
34,"Master's Degree",Male,Own,"Cable Modem",Married,5,7,2,2,7,Never,Rarely,DVD,Weekly,Weekly,918475,Weekly,Rarely,"Digital Satellite",Me,2
25,"High School",Male,Own,"Cable Modem",Married,2.5,4,2,2,3,Never,Monthly,DVD,Weekly,Daily,918476,Monthly,Weekly,Cable,Me,2
46,"Master's Degree",Male,Own,"Cable Modem",Married,3,3,3,4,6,Never,Rarely,DVD,Weekly,Weekly,918515,Rarely,Monthly,Cable,Me,2
33,Doctorate,Male,Own,"Cable Modem",Married,3,3,2,1,1,Never,Monthly,DVD,Monthly,Weekly,918556,Rarely,Daily,Cable,Spouse/Partner,2
36,"Master's Degree",Male,Own,IDSN,Married,2,4,2,2,2,Rarely,Weekly,DVD,Weekly,Weekly,918597,Weekly,Weekly,"Digital Satellite",Me,2
33,"Some College",Male,Own,"Cable Modem",Married,2.5,3,2,1,3,Rarely,Monthly,DVD,Monthly,Weekly,918614,Monthly,Weekly,Cable,Me,2
37,"Bachelor's Degree",Male,Own,"Cable Modem",Married,5,5,2,3,4,Monthly,Monthly,DVD,Monthly,Weekly,918639,Monthly,Weekly,"Digital Satellite",Spouse/Partner,2
39,"Some College",Female,Own,Dial-Up,Separated,2,2,1,1,5,Never,Weekly,VHS,Never,Weekly,918657,Rarely,Weekly,"Analog antennae",Spouse/Partner,2
45,"Associate's Degree",Female,Rent,"Cable Modem",Divorced,1,3,1,3,4,Never,Monthly,DVD,Weekly,Weekly,918710,Rarely,Monthly,Cable,Spouse/Partner,2
36,"High School",Male,Own,DSL,Separated,4,5,3,2,3,Never,Monthly,DVD,Daily,Weekly,918730,Monthly,Weekly,Cable,Spouse/Partner,2
49,"Some College",Male,Own,Dial-Up,Married,2.5,3,2,2,1,Never,Monthly,VHS,Weekly,Weekly,918742,Rarely,Weekly,Cable,Me,2
33,"Bachelor's Degree",Male,Own,DSL,Married,1,3,2,1,1,Never,Rarely,DVD,Weekly,Weekly,918773,Weekly,Never,"Analog antennae",Me,2
39,"Some College",Male,Own,DSL,Married,2,3,1,2,3,Never,Rarely,DVD,Never,Weekly,918775,Monthly,Never,Cable,Children,2
36,"Some College",Male,Rent,DSL,Separated,2,2,1,2,2,Monthly,Monthly,DVD,Weekly,Weekly,918796,Monthly,Monthly,Cable,Me,2
39,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,1,2,3,1,2,Monthly,Rarely,DVD,Weekly,Weekly,918801,Weekly,Weekly,"Digital Satellite",Spouse/Partner,2
44,"High School",Male,Own,DSL,Married,3.5,4,2,2,6,Rarely,Rarely,DVD,Weekly,Weekly,918818,Monthly,Daily,Cable,Spouse/Partner,2
27,"Trade School",Male,Rent,"Cable Modem",Married,2,2,2,2,3,Rarely,Weekly,DVD,Weekly,Weekly,918823,Monthly,Daily,Cable,Me,2
