28,"Master's Degree",Male,Rent,IDSN,Married,1,Never,Monthly,DVD,Weekly,Weekly,Daily,"Digital Satellite",888997,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Never,DVD,Monthly,Monthly,Monthly,Cable,888998,1
26,"Some College",Male,Own,"Cable Modem",Married,3,Never,Monthly,DVD,Weekly,Rarely,Rarely,Cable,889007,1
28,"Master's Degree",Male,Own,Dial-Up,Married,1,Never,Monthly,DVD,Weekly,Monthly,Rarely,"Analog antennae",889008,1
29,"Bachelor's Degree",Female,Own,"Cable Modem",Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Rarely,Cable,889010,1
26,"Associate's Degree",Male,Rent,Dial-Up,Married,1,Never,Rarely,DVD,Monthly,Rarely,Rarely,"Analog antennae",889014,1
28,"Bachelor's Degree",Male,Own,DSL,Married,1,Never,Rarely,DVD,Monthly,Rarely,Monthly,Cable,889022,1
27,"Bachelor's Degree",Male,Own,Dial-Up,Married,1,Never,Rarely,DVD,Monthly,Weekly,Weekly,Cable,889052,1
27,"Some College",Male,Own,DSL,Married,1,Never,Never,VHS,Monthly,Rarely,Never,Cable,889066,1
27,"Bachelor's Degree",Male,Own,DSL,Married,2,Never,Monthly,DVD,Monthly,Monthly,Weekly,Cable,889075,1
29,"Master's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Rarely,DVD,Rarely,Rarely,Monthly,"Analog antennae",889077,1
28,"Bachelor's Degree",Female,Own,DSL,Married,2,Never,Rarely,VHS,Rarely,Monthly,Weekly,Cable,889094,1
28,"Some College",Male,Rent,"Cable Modem",Married,4,Rarely,Monthly,DVD,Rarely,Monthly,Rarely,Cable,889095,1
28,"Bachelor's Degree",Male,Rent,DSL,Married,2,Rarely,Monthly,DVD,Monthly,Rarely,Weekly,Cable,889109,1
26,"Some College",Male,Own,DSL,Married,2,Never,Monthly,DVD,Weekly,Rarely,Monthly,Cable,889119,1
29,"Bachelor's Degree",Male,Own,DSL,Married,1,Monthly,Monthly,DVD,Rarely,Rarely,Monthly,"Digital Satellite",889123,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Rarely,Rarely,DVD,Weekly,Monthly,Never,Cable,889134,1
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Never,Rarely,DVD,Weekly,Monthly,Weekly,Cable,889135,1
29,"Some College",Male,Own,DSL,Married,1,Never,Monthly,DVD,Weekly,Monthly,Rarely,Cable,889146,1
26,"Some College",Male,Own,"Cable Modem",Married,1,Monthly,Monthly,DVD,Monthly,Rarely,Weekly,Cable,889152,1
28,"Some College",Male,Own,DSL,Married,1,Never,Monthly,DVD,Rarely,Weekly,Weekly,"Analog antennae",889155,1
30,"Some College",Male,Own,"Cable Modem",Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Weekly,"Digital Satellite",889159,1
28,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Rarely,DVD,Monthly,Monthly,Rarely,Cable,889162,1
30,"Bachelor's Degree",Female,Own,"Cable Modem",Married,1,Never,Never,DVD,Rarely,Rarely,Monthly,Cable,889164,1
29,"Master's Degree",Male,Own,DSL,Married,1,Rarely,Rarely,DVD,Monthly,Monthly,Weekly,"Digital Satellite",889165,1
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,DVD,Monthly,Rarely,Rarely,"Analog antennae",889167,1
30,"Associate's Degree",Female,Own,Other,Married,2,Never,Monthly,DVD,Monthly,Weekly,Monthly,Cable,889173,1
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Rarely,Weekly,DVD,Weekly,Rarely,Weekly,Cable,889174,1
23,"Some College",Male,Own,"Cable Modem",Married,2,Never,Never,DVD,Rarely,Rarely,Never,"Don't watch TV",889182,1
30,"Bachelor's Degree",Male,Rent,Dial-Up,Married,1,Never,Rarely,DVD,Weekly,Weekly,Rarely,"Analog antennae",889191,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Rarely,VHS,Weekly,Monthly,Daily,Cable,889195,1
28,"Some College",Male,Rent,DSL,Married,1,Never,Rarely,DVD,Monthly,Rarely,Rarely,"Analog antennae",889197,1
30,"Master's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,VHS,Weekly,Monthly,Weekly,Cable,889207,1
30,"Bachelor's Degree",Male,Own,Dial-Up,Married,1,Rarely,Rarely,VHS,Rarely,Rarely,Monthly,Cable,889210,1
29,"Master's Degree",Male,Own,DSL,Married,1,Rarely,Never,DVD,Monthly,Rarely,Daily,"Analog Satellite",889218,1
23,"Some College",Male,Own,"Cable Modem",Married,2,Rarely,Monthly,DVD,Monthly,Monthly,Monthly,"Digital Satellite",889221,1
29,"Bachelor's Degree",Male,Own,DSL,Married,2,Rarely,Monthly,DVD,Monthly,Rarely,Rarely,Cable,889231,1
25,"Some College",Male,Own,Dial-Up,Married,4,Rarely,Rarely,DVD,Weekly,Rarely,Weekly,"Analog antennae",889236,1
29,"Master's Degree",Male,Rent,DSL,Married,1,Monthly,Monthly,DVD,Weekly,Monthly,Daily,Cable,889237,1
27,"Some College",Male,Own,Dial-Up,Married,2,Rarely,Monthly,DVD,Monthly,Rarely,Weekly,"Digital Satellite",889238,1
28,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Rarely,Cable,889251,1
25,"High School",Male,Own,DSL,Other,1,Never,Weekly,DVD,Never,Monthly,Rarely,Cable,889254,1
28,"Some College",Male,Own,"Cable Modem",Married,4,Never,Monthly,DVD,Weekly,Monthly,Monthly,Cable,889262,1
24,"Bachelor's Degree",Male,Rent,Dial-Up,Married,1,Never,Monthly,DVD,Monthly,Monthly,Never,"Analog antennae",889268,1
30,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,Never,Never,DVD,Monthly,Rarely,Monthly,Cable,889276,1
30,"Some College",Male,Own,DSL,Married,1,Never,Monthly,DVD,Monthly,Rarely,Rarely,"Digital Satellite",889282,1
28,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Rarely,Cable,889292,1
30,"Bachelor's Degree",Male,Rent,DSL,Married,1,Never,Rarely,DVD,Monthly,Rarely,Weekly,Cable,889299,1
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Rarely,Rarely,DVD,Weekly,Monthly,Monthly,"Digital Satellite",889307,1
30,"Bachelor's Degree",Male,Own,Dial-Up,Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Weekly,"Digital Satellite",889319,1
29,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,Rarely,Rarely,DVD,Weekly,Monthly,Rarely,Cable,889345,1
25,"Bachelor's Degree",Male,Own,Dial-Up,Married,1,Never,Never,DVD,Never,Rarely,Monthly,"Digital Satellite",889346,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Never,Monthly,DVD,Never,Rarely,Weekly,"Digital Satellite",889349,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Monthly,Rarely,DVD,Weekly,Rarely,Rarely,"Digital Satellite",889350,1
27,"Master's Degree",Male,Own,Dial-Up,Married,2,Never,Monthly,DVD,Weekly,Monthly,Never,"Don't watch TV",889376,1
30,"Some College",Male,Own,DSL,Married,2,Monthly,Monthly,DVD,Monthly,Rarely,Weekly,Cable,889387,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Monthly,Rarely,DVD,Weekly,Monthly,Weekly,"Digital Satellite",889390,1
27,"Master's Degree",Male,Rent,DSL,Married,2,Rarely,Rarely,DVD,Weekly,Rarely,Weekly,Cable,889393,1
26,"Trade School",Male,Rent,Dial-Up,Married,2,Never,Monthly,DVD,Weekly,Rarely,Daily,Cable,889411,1
30,"Bachelor's Degree",Female,Rent,DSL,Married,1,Rarely,Weekly,DVD,Weekly,Monthly,Weekly,Cable,889417,1
29,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Monthly,DVD,Rarely,Rarely,Weekly,"Digital Satellite",889424,1
29,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Weekly,DVD,Monthly,Monthly,Monthly,"Digital Satellite",889426,1
28,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Monthly,Monthly,VHS,Monthly,Monthly,Weekly,Cable,889435,1
28,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Weekly,DVD,Rarely,Monthly,Rarely,Cable,889443,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Monthly,Rarely,DVD,Weekly,Monthly,Monthly,Cable,889465,1
29,"High School",Male,Rent,DSL,Married,3,Rarely,Monthly,DVD,Rarely,Rarely,Monthly,Cable,889468,1
30,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,2,Rarely,Rarely,DVD,Monthly,Rarely,Monthly,"Don't watch TV",889471,1
27,"Grade School",Male,Own,"Cable Modem",Married,1,Rarely,Rarely,DVD,Weekly,Monthly,Daily,Cable,889477,1
25,"Some College",Male,Rent,Dial-Up,Married,2,Rarely,Rarely,DVD,Weekly,Weekly,Monthly,Cable,889478,1
30,"Master's Degree",Male,Own,DSL,Married,2,Rarely,Monthly,DVD,Rarely,Monthly,Weekly,"Analog antennae",889480,1
25,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Monthly,Cable,889487,1
25,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,DVD,Monthly,Monthly,Monthly,"Analog antennae",889494,1
30,"Master's Degree",Male,Own,DSL,Married,1,Rarely,Rarely,DVD,Weekly,Rarely,Rarely,"Analog antennae",889499,1
30,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,1,Rarely,Monthly,DVD,Rarely,Monthly,Daily,Cable,889504,1
24,"Bachelor's Degree",Male,Rent,DSL,Married,1,Never,Monthly,DVD,Monthly,Monthly,Never,Cable,889512,1
30,"Master's Degree",Male,Rent,"Cable Modem",Married,2,Rarely,Rarely,DVD,Weekly,Rarely,Daily,Cable,889513,1
26,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Weekly,DVD,Monthly,Rarely,Rarely,"Digital Satellite",889519,1
25,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,1,Never,Monthly,DVD,Weekly,Rarely,Daily,Cable,889525,1
25,"Bachelor's Degree",Female,Own,"Cable Modem",Married,2,Never,Rarely,DVD,Monthly,Monthly,Rarely,Cable,889534,1
30,"Master's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Weekly,Cable,889538,1
27,"Bachelor's Degree",Male,Rent,DSL,Married,1,Never,Monthly,DVD,Rarely,Rarely,Daily,Cable,889556,1
28,"Grade School",Male,Own,"Cable Modem",Married,1,Monthly,Rarely,DVD,Monthly,Monthly,Daily,Cable,889557,1
28,"Some College",Female,Rent,DSL,Divorced,1,Rarely,Monthly,DVD,Weekly,Never,Monthly,"Digital Satellite",889563,1
25,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Rarely,DVD,Weekly,Monthly,Rarely,"Analog antennae",889570,1
25,"Bachelor's Degree",Male,Rent,DSL,Married,1,Monthly,Rarely,DVD,Weekly,Monthly,Weekly,Cable,889575,1
30,Post-Doc,Male,Own,DSL,Married,1,Never,Rarely,DVD,Weekly,Rarely,Weekly,Cable,889576,1
28,"Bachelor's Degree",Male,Rent,DSL,Divorced,1,Rarely,Monthly,DVD,Monthly,Monthly,Monthly,Cable,889578,1
30,"Some College",Male,Own,"Cable Modem",Married,1,Monthly,Monthly,DVD,Monthly,Monthly,Daily,Cable,889584,1
26,"Some College",Male,Own,Dial-Up,Married,1,Never,Rarely,DVD,Weekly,Rarely,Never,"Don't watch TV",889585,1
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Never,Rarely,DVD,Weekly,Monthly,Weekly,Cable,889589,1
26,"Master's Degree",Male,Rent,Dial-Up,Married,1,Rarely,Never,DVD,Weekly,Rarely,Rarely,"Digital Satellite",889592,1
28,"Master's Degree",Male,Own,DSL,Married,1,Never,Rarely,DVD,Weekly,Monthly,Weekly,Cable,889598,1
30,"High School",Male,Own,DSL,Married,1,Rarely,Monthly,DVD,Rarely,Rarely,Weekly,"Digital Satellite",889603,1
27,"Some College",Male,Own,"Cable Modem",Married,1,Rarely,Weekly,DVD,Weekly,Weekly,Daily,"Digital Satellite",889611,1
28,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Monthly,DVD,Weekly,Monthly,Rarely,Cable,889613,1
26,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,DVD,Monthly,Rarely,Weekly,Cable,889620,1
27,"Some College",Male,Rent,DSL,Married,4,Rarely,Monthly,DVD,Monthly,Rarely,Daily,Cable,889643,1
21,"Master's Degree",Female,Rent,"Cable Modem",Married,1,Never,Weekly,DVD,Rarely,Monthly,Daily,Cable,889674,1
25,"Some College",Male,Rent,DSL,Separated,1,Weekly,Weekly,DVD,Monthly,Rarely,Daily,"Digital Satellite",889687,1
23,"Bachelor's Degree",Male,Rent,DSL,Married,1,Rarely,Monthly,DVD,Weekly,Monthly,Weekly,"Analog antennae",889693,1
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Rarely,Monthly,DVD,Weekly,Rarely,Weekly,Cable,889701,1
26,"Associate's Degree",Male,Own,"Cable Modem",Married,2,Never,Rarely,DVD,Rarely,Rarely,Rarely,"Don't watch TV",889713,1
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Never,DVD,Weekly,Monthly,Weekly,Cable,889715,1
28,"Associate's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,DVD,Monthly,Monthly,Weekly,Cable,889721,1
29,"Some College",Male,Rent,DSL,"Never Married",1,Never,Monthly,DVD,Monthly,Monthly,Rarely,"Don't watch TV",889738,1
25,"High School",Male,Own,"Cable Modem",Married,2,Never,Monthly,DVD,Weekly,Monthly,Weekly,Cable,889743,1
27,"Trade School",Male,Rent,"Cable Modem",Married,2,Rarely,Weekly,DVD,Weekly,Monthly,Daily,Cable,889755,1
31,"Bachelor's Degree",Male,Rent,Other,Married,1,Weekly,Monthly,DVD,Monthly,Monthly,Daily,Cable,889757,1
31,"Bachelor's Degree",Male,Own,DSL,Married,2,Rarely,Monthly,DVD,Monthly,Rarely,Weekly,Cable,889773,1
31,"Some College",Male,Own,DSL,Separated,3,Rarely,Rarely,DVD,Monthly,Monthly,Weekly,Cable,889775,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,VHS,Monthly,Rarely,Rarely,"Analog antennae",889784,1
31,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,Never,Rarely,VHS,Weekly,Monthly,Rarely,Cable,889790,1
31,"Master's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Rarely,VHS,Weekly,Rarely,Monthly,Cable,889791,1
31,"Bachelor's Degree",Female,Own,"Cable Modem",Married,1,Never,Rarely,DVD,Monthly,Rarely,Rarely,Cable,889793,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,VHS,Monthly,Rarely,Rarely,"Analog antennae",889797,1
31,"Master's Degree",Male,Own,"Cable Modem",Married,2,Rarely,Rarely,DVD,Weekly,Rarely,Monthly,Cable,889806,1
31,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,Never,Monthly,DVD,Rarely,Rarely,Weekly,Cable,889812,1
31,"Bachelor's Degree",Male,Own,Dial-Up,Married,1,Never,Monthly,DVD,Rarely,Rarely,Monthly,Cable,889813,1
31,"Bachelor's Degree",Male,Own,DSL,Married,1,Rarely,Monthly,DVD,Never,Rarely,Weekly,"Digital Satellite",889823,1
31,"Master's Degree",Male,Own,DSL,Married,1,Never,Rarely,DVD,Weekly,Monthly,Weekly,Cable,889826,1
31,"Master's Degree",Male,Own,"Cable Modem",Married,1,Never,Rarely,DVD,Weekly,Monthly,Weekly,Cable,889839,1
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,Monthly,Rarely,DVD,Weekly,Monthly,Daily,Cable,889853,1
31,"Master's Degree",Male,Own,Dial-Up,Married,1,Rarely,Rarely,DVD,Monthly,Rarely,Monthly,Cable,889861,1
30,"Bachelor's Degree",Male,Own,Dial-Up,Married,4,Rarely,Monthly,VHS,Weekly,Rarely,Rarely,Cable,889869,1
31,"Bachelor's Degree",Female,Rent,DSL,Married,2,Rarely,Monthly,DVD,Monthly,Monthly,Weekly,Cable,889872,1
31,Doctorate,Male,Own,DSL,Married,1,Never,Rarely,VHS,Weekly,Rarely,Weekly,Cable,889880,1
31,"Bachelor's Degree",Male,Rent,Dial-Up,Married,2,Never,Rarely,DVD,Weekly,Monthly,Monthly,Cable,889883,1
31,"Bachelor's Degree",Male,Own,DSL,Married,1,Weekly,Rarely,DVD,Monthly,Monthly,Weekly,"Digital Satellite",889892,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Never,Never,VHS,Never,Monthly,Monthly,"Analog antennae",889894,"A beautiful mind",889894,1
31,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,Never,Monthly,DVD,Monthly,Rarely,Weekly,"Analog antennae",889895,1
31,"Bachelor's Degree",Male,Own,DSL,Married,2,Rarely,Rarely,DVD,Monthly,Monthly,Weekly,Cable,889896,"20,000 Leagues Under The Sea",889896,"Dark Crystal, The",889896,Stripes,889896,"War Of The Worlds",889896,"Fried Green Tomatoes",889896,"Back to the Future, Part III",889896,"Star Wars",889896,"Empire Strikes Back, The",889896,"X-Files, The",889896,1
31,"Bachelor's Degree",Male,Own,Dial-Up,Married,1,Rarely,Rarely,VHS,Rarely,Rarely,Monthly,Cable,889905,1
31,"Some College",Male,Rent,"Cable Modem","Never Married",2,Rarely,Weekly,DVD,Rarely,Monthly,Rarely,"Digital Satellite",889906,"Grumpier Old Men",889906,"There's Something about Mary",889906,"Firm, The",889906,"Monsoon Wedding",889906,"Pulp Fiction",889906,"Just the Ticket",889906,1
31,Doctorate,Male,Own,DSL,Married,1,Never,Never,VHS,Rarely,Monthly,Weekly,"Digital Satellite",889912,"My Fair Lady",889912,"Four Weddings and a Funeral",889912,1
31,"Master's Degree",Male,Own,Dial-Up,Married,2,Never,Rarely,DVD,Monthly,Rarely,Monthly,"Analog antennae",889915,Stakeout,889915,1
31,"High School",Male,Own,Dial-Up,Married,3,Never,Rarely,DVD,Monthly,Rarely,Monthly,"Analog antennae",889918,"American Pie 2",889918,Armageddon,889918,1
31,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,2,Rarely,Never,DVD,Monthly,Monthly,Weekly,Cable,889926,"You've Got Mail",889926,"Erin Brockovich",889926,1
31,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,1,Never,Monthly,DVD,Monthly,Monthly,Weekly,Cable,889931,1
31,"Some College",Male,Rent,DSL,Married,1,Rarely,Monthly,DVD,Monthly,Monthly,Rarely,Cable,889938,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Monthly,Rarely,DVD,Monthly,Rarely,Weekly,"Digital Satellite",889950,"Harry Potter and the Sorcerer's Stone",889950,"Grand Canyon",889950,1
31,"Master's Degree",Male,Own,DSL,Married,2,Never,Rarely,DVD,Monthly,Monthly,Monthly,Cable,889958,"The Good, The Bad, and the Ugly",889958,Airplane,889958,1
31,"Bachelor's Degree",Male,Own,DSL,Married,2,Rarely,Weekly,DVD,Rarely,Rarely,Rarely,"Digital Satellite",889960,1
30,"Master's Degree",Male,Own,DSL,Married,3,Never,Monthly,DVD,Never,Rarely,Daily,Cable,889965,1
31,"Some College",Male,Rent,DSL,Married,1,Rarely,Rarely,DVD,Monthly,Rarely,Rarely,Cable,889975,1
31,"Some College",Male,Rent,"Cable Modem",Married,4,Never,Monthly,DVD,Weekly,Rarely,Daily,Cable,889977,1
31,"Some College",Male,Rent,"Cable Modem",Married,1,Never,Rarely,DVD,Weekly,Rarely,Monthly,Cable,889984,1
30,"Some College",Male,Own,"Cable Modem",Married,3,Never,Monthly,DVD,Monthly,Rarely,Rarely,"Analog antennae",889987,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,Never,Monthly,DVD,Monthly,Rarely,Rarely,Cable,889995,1
31,"Bachelor's Degree",Male,Own,DSL,Married,2,Never,Rarely,DVD,Weekly,Monthly,Weekly,Cable,889996,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Rarely,Weekly,DVD,Weekly,Monthly,Rarely,"Digital Satellite",890000,"Manchurian Candidate, The",890000,"Longest Day The",890000,"Easy Rider",890000,"Schindler's List",890000,"Saving Private Ryan",890000,"Body Heat",890000,"Taxi Driver",890000,"Witness for the Prosecution",890000,"Rocky Horror Picture Show, The",890000,Chinatown,890000,"Top Gun",890000,"Last Picture Show, The",890000,"Wrong Trousers, The",890000,1
31,"Bachelor's Degree",Male,Rent,DSL,Other,1,Rarely,Monthly,DVD,Weekly,Monthly,Weekly,Cable,890022,"La Femme Nikita",890022,1
31,"Some College",Male,Own,"Cable Modem",Married,2,Monthly,Rarely,DVD,Monthly,Monthly,Weekly,"Digital Satellite",890027,"Green Mile, The",890027,"O Brother, Where Art Thou?",890027,"A Christmas Story",890027,"October Sky",890027,"Office Space",890027,1
31,"Master's Degree",Male,Own,DSL,Married,1,Never,Rarely,DVD,Monthly,Rarely,Weekly,"Analog antennae",890047,"One Flew over the Cuckoo's Nest",890047,1
31,"Some College",Male,Own,DSL,Married,1,Never,Rarely,DVD,Weekly,Monthly,Monthly,Cable,890052,"Jacob's Ladder",890052,"Blood Simple",890052,"Man Who Would be King, The",890052,"Rocky Horror Picture Show, The",890052,"Back to the Future",890052,"Fifth Element, The",890052,Antz,890052,"Big Lebowski, The",890052,"Kelly's Heroes",890052,"48 Hours",890052,"True Lies",890052,"Toy Story",890052,"Any Given Sunday",890052,1
30,"Some College",Male,Own,DSL,Married,3,Monthly,Rarely,DVD,Monthly,Rarely,Monthly,"Digital Satellite",890055,"A.I.: Artificial Intelligence",890055,1
31,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,Never,Monthly,DVD,Monthly,Monthly,Weekly,Cable,890056,"Raiders of the Lost Ark",890056,"Absolute Power",890056,"Art of War, The",890056,"Raising Arizona",890056,1
31,"Master's Degree",Male,Own,Dial-Up,Married,1,Rarely,Rarely,VHS,Weekly,Rarely,Weekly,"Digital Satellite",890057,"Rush Hour",890057,1
31,"Bachelor's Degree",Male,Own,DSL,Married,1,Never,Rarely,DVD,Monthly,Monthly,Weekly,Cable,890059,"Dark Crystal, The",890059,"Blade Runner",890059,1
31,"High School",Male,Own,"Cable Modem",Married,2,Never,Monthly,DVD,Monthly,Monthly,Monthly,Cable,890061,"Roman Holiday",890061,"Rear Window",890061,"Minority Report",890061,1
31,"Bachelor's Degree",Male,Own,DSL,Married,2,Never,Rarely,DVD,Monthly,Rarely,Never,Cable,890074,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,Rarely,Rarely,DVD,Monthly,Rarely,Weekly,Cable,890076,"A beautiful mind",890076,Shaft,890076,1
31,"Some College",Male,Own,Dial-Up,Married,2,Never,Weekly,DVD,Weekly,Monthly,Daily,"Digital Satellite",890083,"Bring It On",890083,"Billy Madison",890083,"Blues Brothers",890083,Eraser,890083,"Dr. Dolittle 2",890083,Carrie,890083,"American President, The",890083,"Dead Poets Society",890083,"Alien 3",890083,"Color Purple, The",890083,"American Beauty",890083,"Buffy The Vampire Slayer",890083,Alien,890083,"Children of the Corn",890083,"Happy Gilmore",890083,"Bill & Ted's Bogus Journey",890083,"Dante's Peak",890083,"Empire Strikes Back, The",890083,Clockwatchers,890083,"Fox and the Hound, The",890083,"Conan the Barbarian",890083,"Crocodile Dundee",890083,"G.I. Jane",890083,1
31,"Bachelor's Degree",Male,Own,DSL,Married,2,Never,Monthly,VHS,Weekly,Monthly,Weekly,Cable,890086,"Apocalypse Now",890086,"Pulp Fiction",890086,1
31,"Some College",Male,Own,"Cable Modem",Married,3,Rarely,Weekly,DVD,Weekly,Rarely,Weekly,Cable,890093,X-Men,890093,"Brotherhood of the Wolf",890093,1
31,"Bachelor's Degree",Female,Own,"Cable Modem",Married,2,Never,Monthly,DVD,Rarely,Monthly,Weekly,"Digital Satellite",890098,1
31,"Master's Degree",Male,Own,"Cable Modem",Married,1,Monthly,Never,DVD,Rarely,Never,Monthly,"Analog Satellite",890100,"Apollo 13",890100,"As Good As It Gets",890100,Philadelphia,890100,"A.I.: Artificial Intelligence",890100,"Nine Months",890100,"Analyze This",890100,"A Few Good Men",890100,1
31,"Master's Degree",Male,Own,DSL,Married,2,Never,Never,VHS,Monthly,Rarely,Never,"Analog antennae",890107,"Bridge on the River Kwai, The",890107,1
31,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,Never,Monthly,DVD,Weekly,Rarely,Daily,Cable,890111,"Lawrence of Arabia",890111,"Star Wars Episode V: Empire Strikes Back",890111,"Star Wars Episode VI: Return of the Jedi",890111,"Lord of the Rings: The Fellowship of the Ring, The",890111,1
31,"Bachelor's Degree",Male,Own,DSL,Married,3,Never,Rarely,DVD,Weekly,Rarely,Never,Cable,890119,"Double Indemnity",890119,"Raiders of the Lost Ark",890119,"In the Bedroom",890119,"Forrest Gump",890119,Willow,890119,"Being There",890119,"Grapes of Wrath, The",890119,"Lord of the Rings: The Fellowship of the Ring, The",890119,"Princess Bride, The",890119,"Arsenic and Old Lace",890119,"Mississippi Burning",890119,"Star Wars",890119,"Chicken Run",890119,"The Gods Must be Crazy!",890119,"Monty Python and the Holy Grail",890119,Casablanca,890119,"Breaking Away",890119,"Key Largo",890119,"This is Spinal Tap",890119,"Mask, The",890119,"Night at the Opera",890119,Mulan,890119,"Gods Must Be Crazy, The",890119,Rashomon,890119,"Lilo & Stitch",890119,Bambi,890119,"Indiana Jones and the Raiders of the Lost Ark",890119,"Butch Cassidy and the Sundance Kid",890119,"Woman of hte Year",890119,"Full Monty, The",890119,Babe,890119,"Muppet Treasure Island",890119,"Killing Fields, The",890119,"One Flew over the Cuckoo's Nest",890119,"Life of Brian",890119,"Cyrano de Bergerac",890119,"Victor Victoria",890119,"Adam's Rib",890119,"Cider House Rules, The",890119,Amadeus,890119,"It's a Wonderful Life",890119,"Some Like It Hot",890119,"Citizen Kane",890119,"The Philadelphia Story",890119,"Return of the Jedi",890119,"Singin' In The Rain",890119,"Man Who Knew Too Much, The",890119,Dumbo,890119,"Blazing Saddles",890119,Big,890119,"A beautiful mind",890119,"Shipping News, The",890119,"Producers, The",890119,1
31,"Bachelor's Degree",Male,Own,DSL,Married,1,Never,Monthly,DVD,Monthly,Monthly,Rarely,Cable,890122,"A beautiful mind",890122,"Addicted to Love",890122,"What Women Want",890122,1
31,"Bachelor's Degree",Male,Rent,DSL,Married,2,Never,Rarely,DVD,Weekly,Monthly,Weekly,"Digital Satellite",890131,1
31,"Master's Degree",Male,Own,"Cable Modem",Married,3,Rarely,Rarely,DVD,Monthly,Rarely,Weekly,Cable,890153,"Blazing Saddles",890153,"Young Frankenstein",890153,"Godfather, Part II, The",890153,"Liar Liar",890153,"Godfather Part III, The",890153,1
30,"Bachelor's Degree",Male,Own,Dial-Up,Married,3,Never,Rarely,VHS,Never,Rarely,Rarely,"Analog antennae",890156,"Forrest Gump",890156,1
