"Home Alone",1
"Scream 2",1
"Beverly Hills Cop III",1
"Pet Sematary",1
"Godfather, The",1
"Star Trek IV: The Voyage Home",1
"Toy Story",1
"Ferris Bueller's Day Off",1
Frankenstein,1
Ghost,1
"Bridge on the River Kwai, The",1
"Dirty Harry",1
"Young Frankenstein",1
"Richie Rich",1
"Terminator, The",1
"Dark Crystal, The",1
"Basketball Diaries, The",1
Beetlejuice,1
"Lion King, The",1
Dracula,1
Rounders,1
Casino,1
"Meet the Parents",1
"Forrest Gump",1
"Pulp Fiction",1
Scarface,1
Titanic,1
"Princess Bride, The",1
"American Beauty",1
Aladdin,1
"Atlantis: The Lost Empire",1
"Little Mermaid, The",1
"Silence of the labms",1
Superstar,1
"Abyss, The",1
"Apollo 13",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"Lilo & Stitch",1
"Star Wars Episode V: Empire Strikes Back",1
"Silence of the labms",1
"Star Wars",1
"Color of Money, The",1
"Star Trek: Insurrection",1
Vertigo,1
"Star Wars Episode VI: Return of the Jedi",1
"Sixth Sense, The",1
"A Few Good Men",1
"Rear Window",1
"Blues Brothers",1
"Terminator 2: Judgement Day",1
"Back to the Future",1
Speed,1
Stripes,1
"Ten Commandments, The",1
Psycho,1
"Raiders of the Lost Ark",1
"Star Trek: The Wrath of Khan",1
"Grand Canyon",1
"Monty Python and the Holy Grail",1
"Monty Python's the Meaning of Life",1
"Saving Private Ryan",1
"Schindler's List",1
"Fugitive, The",1
Airplane,1
"Shawshank Redemption, The",1
"A Christmas Story",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"Back to the Future",1
"Star Wars Episode VI: Return of the Jedi",1
Awakenings,1
Spaceballs,1
"12 Monkeys",1
Beetlejuice,1
"8 Heads in a Duffel Bag",1
"Adventures of Baron Munchausen, The",1
"Analyze This",1
"Absolute Power",1
"Blade Runner",1
"Clockwork Orange, A",1
Dune,1
"A beautiful mind",1
"Touch of Evil",1
Casablanca,1
"Notting Hill",1
"Dirty Rotten Scoundrels",1
"Thomas Crown Affair, The",1
"North By Northwest",1
"Truly, Madly, Deeply",1
"Lawrence of Arabia",1
"Apocalypse Now",1
"Raiders of the Lost Ark",1
Gladiator,1
Platoon,1
"Star Wars Episode V: Empire Strikes Back",1
"Star Wars",1
stargate,1
"Marry Popings",1
"Star Wars Episode VI: Return of the Jedi",1
"The Abyss",1
"A beautiful mind",1
"Star wars",1
Armageddon,1
Sneakers,1
"Star Wars Episode I: The Phantom Menace",1
"Men in Black",1
Sniper,1
"Abyss, The",1
"Star Wars Episode II: Attack of the Clones",1
Gandhi,1
"The Name of the Rose",1
"Godfather, The",1
"Godfather, Part II, The",1
"Blade Runner",1
"Adventures of Robin Hood, The",1
"American Graffiti",1
Batman,1
"Batman Forever",1
"Back to the Future, Part III",1
"A beautiful mind",1
"Big Chill",1
"Chicken Run",1
"Wedding Planner, The",1
"E.T. the Extra-Terrestrial",1
"Dirty Dozen",1
"Grumpy Old Men",1
X-Men,1
"Gods Must Be Crazy, The",1
"Back to the Future",1
"All Dogs Go To Heaven",1
"Fist Full of Dollars",1
"Yellow Submarine",1
"Final Fantasy: The Spirits Within",1
Amadeus,1
Gladiator,1
"Andromeda Strain, The",1
"African Queen, The",1
"Die Hard",1
"Blast from the Past",1
"Fast and the Furious, The",1
"Dirty Rotten Scoundrels",1
"White Oleander",1
"Wedding Singer, The",1
Witness,1
"Fiddler on the Roof",1
"A Boy and His Dog",1
"Abyss, The",1
"Close Encounters Of The Third Kind",1
"Breaking Away",1
"Full Monty, The",1
"Fifth Element, The",1
"Chitty Chitty Bang Bang",1
Beetlejuice,1
"William Shakespeare's Romeo & Juliet",1
"City Slickers",1
"A Christmas Story",1
"Four Weddings and a Funeral",1
"War Of The Worlds",1
Caddyshack,1
"Forrest Gump",1
"Dead Men Don't Wear Plaid",1
"Dr. Dolittle",1
"Good Will Hunting",1
"Dark Crystal, The",1
"Ferris Bueller's Day Off",1
"Dr. No",1
"Crocodile Dundee",1
"Young Frankenstein",1
"Cool Hand Luke",1
"Das Boot",1
"Forbidden Planet",1
"X-Files, The",1
"Dish, The",1
"Waking Ned Devine",1
"Back to the Futer Part II",1
"Diamonds Are Forever",1
"Grumpier Old Men",1
Dumbo,1
Fantasia,1
"Wizard of Oz, The",1
"Dirty Dancing",1
XXX,1
"Curse of the Jade Scorpion",1
"Far and Away",1
"Fly Away Home",1
"Fox and the Hound, The",1
"Guns of Navarone",1
"Dog Day Afternoon",1
"Groundhog Day",1
Ghost,1
"Dr. Seuss' How The Grinch Stole Christmas",1
Dune,1
Willow,1
"West Side Story",1
"Executive Decision",1
"Young Frankenstein",1
"Buffy The Vampire Slayer",1
"Borrowers, The",1
"Die Hard With a Vengeance",1
"Good, the Bad, and the Ugly, the",1
"American Dreamer",1
"Cast Away",1
"For Your Eyes Only",1
"Willy Wonka and the Chocolate Factory",1
"Die Hard",1
"Wings of Desire",1
Fargo,1
"Godfather, The",1
"Raising Arizona",1
Unforgiven,1
"Godfather, Part II, The",1
"American Pie",1
"Working Girl",1
"Pulp Fiction",1
"Lion King, The",1
"Wall Street",1
Wargames,1
"Firm, The",1
"Sixth Sense, The",1
"Mission: Impossible",1
"Uncle Buck",1
"Hunt for Red October, The",1
"Austin Powers: The Spy Who Shagged Me",1
"Abyss, The",1
"Field of Dreams",1
"Patriot Games",1
"American President, The",1
"Patch Adams",1
"My Cousin Vinny",1
"Sleepless in Seattle",1
"Cool Runnings",1
"Perfect Murder, A",1
"Regarding Henry",1
"Back to the Future",1
"Ten Things I Hate About You",1
"You've Got Mail",1
"Whole Nine Yards, The",1
Sneakers,1
"City of Angels",1
"Seargent York",1
"Space Cowboys",1
"A beautiful mind",1
"Big Chill",1
Memento,1
"Matrix, The",1
"Lord of the Rings: The Fellowship of the Ring, The",1
Deliverance,1
"Big Night",1
"Apollo 13",1
Papillon,1
"Terminator, The",1
"Godfather, The",1
"Star Wars Episode II: Attack of the Clones",1
"Rocky Horror Picture Show, The",1
"Right Stuff, The",1
"James and the Giant Peach",1
"A Christmas Story",1
"Birdcage, The",1
"Victor Victoria",1
"THE SILENCE OF THE LAMBS",1
Ali,1
"Blazing Saddles",1
"Indiana Jones and the Temple of Doom",1
"Mad Max",1
Tootsie,1
Shrek,1
"Being John Malkovich",1
"French Connection, The",1
"Beauty and the Beast",1
"Top Secret!",1
"Big Trouble in Little China",1
Braveheart,1
"Dr. Seuss' How The Grinch Stole Christmas",1
"Full Monty, The",1
"Close Encounters Of The Third Kind",1
"Few Good Men, A",1
Babe,1
"Lethal Weapon",1
"A Few Good Men",1
"Dead Poets Society",1
"Firm, The",1
"E.T. the Extra-Terrestrial",1
"Top Gun",1
Sleeper,1
"Star Wars Episode V: Empire Strikes Back",1
Amadeus,1
"China Syndrome",1
"Indiana Jones and the Last Crusade",1
"Erin Brockovich",1
"Star Wars Episode VI: Return of the Jedi",1
"Empire of the Sun, The",1
"Four Weddings and a Funeral",1
"Nurse Betty",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"Chicken Run",1
"When Harry Met Sally",1
"Return of the Jedi",1
"Fried Green Tomatoes",1
"Harold and Maude",1
"Lion King, The",1
"Pink Panther, The",1
"Life of Brian",1
Caddyshack,1
"O Brother, Where Art Thou?",1
Totoro,1
"Jurassic Park",1
"Empire Strikes Back, The",1
"Being There",1
"Silence of the labms",1
Gladiator,1
"Blade Runner",1
"The Pelican Brief",1
"American Graffiti",1
Big,1
"Star Wars Episode I: The Phantom Menace",1
"Mrs. Doubtfire",1
"Moulin Rouge",1
"Gods Must Be Crazy, The",1
"Fish Called Wanda",1
"Music Man, The",1
Alien,1
"Matrix, The",1
"Mission: Impossible",1
Ghostbusters,1
"Monty Python and the Holy Grail",1
"Little Mermaid, The",1
"Almost Famous",1
"City Slickers",1
"Body Heat",1
"Remember the Titans",1
"Shawshank Redemption, The",1
"Princess Bride, The",1
"Color Purple, The",1
"Pretty Woman",1
"Untouchables, The",1
"Jerry Maguire",1
"Indiana Jones and the Raiders of the Lost Ark",1
"American Beauty",1
"Raiders of the Lost Ark",1
Amelie,1
"Life of Brian",1
"Fish Called Wanda",1
"Raiders of the Lost Ark",1
"Ferris Bueller's Day Off",1
"Star Wars",1
"Red Dawn",1
Fletch,1
Mulan,1
Shrek,1
"Three Men and a Baby",1
"Schindler's List",1
"Sound of Music, The",1
"Star Wars Episode V: Empire Strikes Back",1
"Star Trek IV: The Voyage Home",1
"Star Trek: The Wrath of Khan",1
"Hannah and Her Sisters",1
"Star Trek: First Contact",1
"Sure Thing, The",1
"Star Wars Episode VI: Return of the Jedi",1
"Star Wars",1
Superman,1
"Planet of the Apes",1
"Play It Again, Sam",1
"Raising Arizona",1
"12 Angry Men",1
"A bridge Too Far",1
"Fried Green Tomatoes",1
"Driving Miss Daisy",1
"A Christmas Story",1
"Flight of the Intruder",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"Star Wars Episode VI: Return of the Jedi",1
"Matrix, The",1
X-Men,1
"Star Wars",1
"Star Wars Episode V: Empire Strikes Back",1
"Star Wars Episode I: The Phantom Menace",1
Spider-Man,1
"Logan's Run",1
"Star Wars Episode II: Attack of the Clones",1
"Terminator 2: Judgement Day",1
"Slap Shot",1
"Star Wars Episode I: The Phantom Menace",1
"Austin Powers: International Man of Mystery",1
Stripes,1
Spaceballs,1
"A Few Good Men",1
Spider-Man,1
"Star Wars Episode V: Empire Strikes Back",1
"Top Gun",1
"Schindler's List",1
"Starship Troopers",1
Aliens,1
Shrek,1
"Star Wars Episode VI: Return of the Jedi",1
"Star Wars",1
"Terminator, The",1
"Star Wars Episode II: Attack of the Clones",1
"Austin Powers: The Spy Who Shagged Me",1
"Sixth Sense, The",1
Casablanca,1
"You've Got Mail",1
"Mrs. Doubtfire",1
Jaws,1
Contact,1
"Mad, Mad Mad World",1
"Cats & Dogs",1
Caddyshack,1
Brazil,1
"Crazy in Alabama",1
Matilda,1
"Monsters Inc.",1
"My Best Friend's Wedding",1
"Mummy Returns, The",1
"Total Recall",1
"Mrs. Doubtfire",1
"Mr. Holland's Opus",1
"Saving Private Ryan",1
"Mission: Impossible",1
"Cyrano de Bergerac",1
"Blade Runner",1
Casablanca,1
"Doctor Zhivago",1
"Dr. Strangelove",1
Chinatown,1
"Out of Africa",1
"Zorba the Greek",1
"City Slickers",1
Aliens,1
"Schindler's List",1
"To Kill a Mockingbird",1
Platoon,1
"Butch Cassidy and the Sundance Kid",1
"Jurassic Park",1
"Terminator, The",1
U-571,1
"Raiders of the Lost Ark",1
Rainman,1
Papillon,1
"Pink Panther, The",1
"Star Wars",1
"Princess Bride, The",1
"Legally Blonde",1
"Blade Runner",1
"Broadcast News",1
"Defending Your LIfe",1
"Ever After: A Cinderella Story",1
Brazil,1
"Galaxy Quest",1
"Star Wars Episode VI: Return of the Jedi",1
"Star Wars Episode I: The Phantom Menace",1
"Star Wars Episode II: Attack of the Clones",1
"Matrix, The",1
"Star Wars",1
"Jerk, The",1
"Star Wars Episode V: Empire Strikes Back",1
"Grapes of Wrath, The",1
Fargo,1
"American Beauty",1
"Jerry Mcguire",1
"Saving Private Ryan",1
"Sting, The",1
Big,1
"Monty Python and the Holy Grail",1
"Star Trek: Insurrection",1
"The Red Violin",1
"Strictly Ballroom",1
Caddyshack,1
"Three Days of the Condor",1
"A.I.: Artificial Intelligence",1
"Local Hero",1
"Crouching Tiger, Hidden Dragon",1
"Star Wars Episode I: The Phantom Menace",1
"Star Trek: First Contact",1
"Star Wars Episode V: Empire Strikes Back",1
"Broadcast News",1
"Star Trek: The Wrath of Khan",1
"Star Wars Episode II: Attack of the Clones",1
"Secret of Roan Inish, The",1
Showgirls,1
"Toy Story",1
"Usual Suspects, The",1
"Star Wars Episode VI: Return of the Jedi",1
"Star Wars",1
"Lord of the Rings: The Two Towers, The",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"Terminator, The",1
"Terminator 2: Judgement Day",1
Friday,1
"Pootie Tang",1
Delicatessen,1
"Adventures of Bob & Doug McKenzie: Strange Brew, The",1
Brazil,1
"Clockwork Orange, A",1
"Evil Dead 2: Dead by Dawn",1
"Lost Highway",1
"Hard Boiled",1
"Repo Man",1
"Night of the Living Dead",1
"Buffalo 66",1
"Plan Nine from Outer Space",1
"Lion King, The",1
Ali,1
"Executive Decision",1
"A.I.: Artificial Intelligence",1
"Godfather Part III, The",1
"One Flew over the Cuckoo's Nest",1
"Godfather, Part II, The",1
"A Few Good Men",1
"Godfather, The",1
"A beautiful mind",1
"Star Wars",1
Batman,1
"Time Machine, The",1
"Thomas Crown Affair, The",1
Beethoven,1
"True Lies",1
Tombstone,1
"Art of War, The",1
"Apollo 13",1
"A beautiful mind",1
Alien,1
"Top Gun",1
"Star Trek IV: The Voyage Home",1
"A Few Good Men",1
"Star Trek: The Wrath of Khan",1
"Godfather, The",1
Ghost,1
"A beautiful mind",1
"Godfather, Part II, The",1
Ransom,1
"Godfather Part III, The",1
"Forrest Gump",1
"Life of Brian",1
"Repo Man",1
"Heavenly Creatures",1
"One Flew over the Cuckoo's Nest",1
"Ice Storm, The",1
"Fifth Element, The",1
"Secrets & Lies",1
"Nina Takes a Lover",1
"Steel Magnolias",1
"Raising Arizona",1
"Far and Away",1
"Picture Bride",1
"Shawshank Redemption, The",1
"Terminator 2: Judgement Day",1
Tampopo,1
"State and Main",1
Magnolia,1
"Reservoir Dogs",1
"Rush Hour",1
"O Brother, Where Art Thou?",1
"Last Temptation of Christ",1
"Matrix, The",1
"Requiem for a Dream",1
"Romeo Must Die",1
"Clockwork Orange, A",1
"Joy Luck Club, The",1
"Get Shorty",1
"My Left Foot",1
Pi,1
"Pushing Tin",1
"Jurassic Park",1
Koyanisqatsi,1
"Shining, The",1
"Hudsucker Proxy, The",1
"Meet Joe Black",1
"Taxing Woman, A",1
"L.A. Confidential",1
"Rocky Horror Picture Show, The",1
"Edward Scissorhands",1
Smoke,1
Gattaca,1
Mulan,1
"Snow Falling on Cedars",1
"After Life",1
"Milagro Beanfield War, The",1
"Pink Floyd:The Wall",1
"Lilo & Stitch",1
"Say Anything",1
"Independence Day",1
"Full Monty, The",1
"Short Cuts",1
"Taxi Driver",1
Braveheart,1
Rainman,1
"Sling Blade",1
Pocahontas,1
"After Hours",1
"Mad, Mad Mad World",1
Platoon,1
"Men in Black",1
Scarface,1
"Chicken Run",1
"High Fidelity",1
"Almost Famous",1
"No Way Out",1
"My Cousin Vinny",1
"In the Bedroom",1
Novocaine,1
silkwood,1
"Godfather, Part II, The",1
"Blue in the Face",1
"Boys Don't Cry",1
"Graduate, The",1
"Being John Malkovich",1
"12 Monkeys",1
"Drunken Master",1
"Fish Called Wanda",1
"Monty Python and the Holy Grail",1
"Prospero's Books",1
"Ghost in the Shell",1
"Spirited Away",1
"Lethal Weapon",1
"Liar Liar",1
"Sex, Lies, and Videotape",1
"Falling Down",1
"Monster's Ball",1
"Deer Hunter, The",1
Quadrophenia,1
Grifters,1
Speed,1
"Empire of the Sun, The",1
"House of Yes",1
Excalibur,1
"Double Jeopardy",1
8mm,1
"Monsters Inc.",1
"Star Wars",1
"Die Hard",1
"Saving Private Ryan",1
"Shanghai Noon",1
"Enemy of the State",1
"Sliding Doors",1
"Silent Running",1
Spider-Man,1
Sniper,1
"Panic Room",1
"Enemy of the State",1
"Star Wars Episode V: Empire Strikes Back",1
"Mission: Impossible",1
"Proof of Life",1
Rainman,1
"Empire Strikes Back, The",1
"Few Good Men, A",1
"Enemy at the Gates",1
"Goodmorning Vietnam",1
"Mr. Deeds",1
"Star Wars Episode II: Attack of the Clones",1
"Road To Perdition",1
"Sleepless in Seattle",1
"K-19: The Widowmaker",1
"Fast and the Furious, The",1
Braveheart,1
"Air Force One",1
"Seargent York",1
"Mystery, Alaska",1
"Cable Guy, The",1
"Mission: Impossible 2",1
"American Pie",1
"Jackal, The",1
"Fight Club",1
"Full Metal Jacket",1
"Bone Collector, The",1
"Men of Honor",1
"Rock, The",1
"Hunt for Red October, The",1
"Ladies Man, The",1
"Return of the Jedi",1
"Sleeping with the Enemy",1
"Saving Private Ryan",1
"Spies Like Us",1
Gladiator,1
"Hart's War",1
stargate,1
"Indiana Jones and the Raiders of the Lost Ark",1
"G.I. Jane",1
"Planet of the Apes",1
"Patriot Games",1
"Englishman Who Went Up a Hill But Came Down a Mountain, The",1
"Star Wars Episode I: The Phantom Menace",1
"Super Troopers",1
Soldier,1
"Office Space",1
"Peacemaker, The",1
"Coming to America",1
"Star Wars",1
"Legend of Bagger Vance, The",1
"Meet Joe Black",1
"My Cousin Vinny",1
"Men in Black",1
X-Men,1
"Star Wars Episode VI: Return of the Jedi",1
"Risky Business",1
"Starship Troopers",1
"Meet the Parents",1
"Con Air",1
"Minority Report",1
Philadelphia,1
XXX,1
"Lock, Stock & Two Smoking Barrels",1
"Indiana Jones and the Last Crusade",1
"Happy Gilmore",1
"Field of Dreams",1
"Kelly's Heroes",1
"A Few Good Men",1
"Ice Age",1
"Almost Famous",1
"Outlaw Josie Wales, The",1
"Harry Potter and the Sorcerer's Stone",1
K-PAX,1
"Courage Under Fire",1
"Men In Black II",1
"American Pie 2",1
"Me, Myself and Irene",1
"Orange County",1
"Night at the Roxbury, A",1
"Hurricane, The",1
"Saving Silverman",1
"Big Blue, The",1
"Young Frankenstein",1
"Princess and Warrior, The (Krieger and Die Kaiserin, Der)",1
"Winter Sleepers",1
"Cinema Paradiso: The New Version",1
"Stealing Beauty",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"Swept Away (Italian)",1
"Legally Blonde",1
"When Harry Met Sally",1
"Last Dance",1
"Runaway Bride",1
Bandits,1
"Scent of a Woman",1
"Mr. Deeds",1
"Sleeping with the Enemy",1
"The Color Purple",1
"A Few Good Men",1
"Legends of the Fall",1
"Walk to Remember, A",1
Caddyshack,1
"Better Off Dead",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"Die Hard",1
"Hunt for Red October, The",1
"Anniversary Party, The",1
Memento,1
"Godfather, Part II, The",1
"Donnie Darko",1
"Godfather, The",1
"Mulholland Drive",1
"Godfather Part III, The",1
"Ghost World",1
"Deconstructing Harry",1
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",1
Storytelling,1
Amelie,1
Delicatessen,1
"Dangerous Liasons",1
"Apocalypse Now Redux",1
"Requiem for a Dream",1
"Dancer in the Dark",1
"Harry Potter and the Sorcerer's Stone",1
"Count of Monte Cristo, The",1
X-Men,1
"Alien 3",1
"Adventures of Bob & Doug McKenzie: Strange Brew, The",1
"Wrong Trousers, The",1
"Star Wars Episode V: Empire Strikes Back",1
"Tortilla Soup",1
"Sixth Sense, The",1
Zoolander,1
Caddyshack,1
"Abyss, The",1
"There's Something about Mary",1
Species,1
Scrooged,1
Striptease,1
"Clockwork Orange, A",1
Aliens,1
Scream,1
"Alien Resurrection",1
Highlander,1
"Harry Potter and the Chamber of Secrets",1
"Terminator 2: Judgement Day",1
Tron,1
Showgirls,1
"Sling Blade",1
"Tomorrow Never Dies",1
"Star Wars",1
"Star Wars Episode VI: Return of the Jedi",1
Alien,1
"Terminator, The",1
"Star Wars",1
"Red Violin, The",1
Clerks,1
"One, The",1
"Lord of the Rings: The Fellowship of the Ring, The",1
"American Dreamer",1
"All the President's Men",1
"Perfect Storm, The",1
Camelot,1
"West Side Story",1
"Harry Potter and the Sorcerer's Stone",1
"Robin Hood",1
"My Best Friend's Wedding",1
"Dances With Wolves",1
"Pride and Prejudice",1
"Star Wars",1
"Animal House",1
Gladiator,1
"Back to the Future, Part III",1
"Paper Moon",1
"Forrest Gump",1
"Star Trek IV: The Voyage Home",1
Grease,1
"Father of the Bride",1
"Indiana Jones and the Last Crusade",1
"Star Trek: First Contact",1
"Star Trek IV: The Voyage Home",1
"Groundhog Day",1
"Eyes Wide Shut",1
"Godfather, Part II, The",1
Gladiator,1
"Reservoir Dogs",1
"Back to the Future",1
"A.I.: Artificial Intelligence",1
Rainman,1
stargate,1
Batman,1
"Fantasia 2000",1
Robocop,1
"Toy Story",1
"Star Wars Episode V: Empire Strikes Back",1
Labyrinth,1
"Dances With Wolves",1
Gladiator,1
"Ocean's Eleven",1
"Fiddler on the Roof",1
"Monty Python and the Holy Grail",1
"basic instinct",1
"Lord of the Rings: The Two Towers, The",1
"Star Wars Episode VI: Return of the Jedi",1
"My Giant",1
"Star Wars Episode I: The Phantom Menace",1
"Monty Python's the Meaning of Life",1
Alien,1
"Raiders of the Lost Ark",1
"A bridge Too Far",1
Ronin,1
"Seven Samurai",1
"Godfather, The",1
"Last Starfighter, The",1
Gladiator,1
"Star Trek: The Wrath of Khan",1
"Malcolm X",1
"Outsiders, The",1
"Few Good Men, A",1
"American Beauty",1
"National Lampoon's Vacation",1
"Sling Blade",1
"Shawshank Redemption, The",1
"Reservoir Dogs",1
"Mexican, The",1
Snatch,1
"Whole Nine Yards, The",1
"12 Monkeys",1
"Twelve Monkeys",1
"Mosquito Coast, The",1
"Meet Joe Black",1
"Pay it Forward",1
"Princess Bride, The",1
"One Flew over the Cuckoo's Nest",1
Patton,1
"Natural, The",1
"Pulp Fiction",1
"Outlaw Josie Wales, The",1
"Edward Scissorhands",1
"Legends of the Fall",1
Bandits,1
"Scent of a Woman",1
"The Good, The Bad, and the Ugly",1
"Thomas Crown Affair, The",1
"A Christmas Story",1
"Grosse Pointe Blank",1
"Star Trek: The Wrath of Khan",1
"Tin Cup",1
"What About Bob",1
"Ferris Bueller's Day Off",1
Caddyshack,1
Platoon,1
"Blade Runner",1
"Planes, Trains & Automobiles",1
"High Plains Drifter",1
"Tommy boy",1
"Galaxy Quest",1
"Firm, The",1
Gladiator,1
"A beautiful mind",1
"Godfather, The",1
"Pulp Fiction",1
"Exorcist, The",1
"Godfather Part III, The",1
"Truman Show, The",1
Contact,1
"Blade Runner",1
Gandhi,1
"Raiders of the Lost Ark",1
"Star Wars",1
Scooby-Doo,1
"Star Trek: Insurrection",1
"Star Wars Episode I: The Phantom Menace",1
"Adventures of Rocky and Bullwinkle, The",1
"Star Trek: The Wrath of Khan",1
"Star Wars Episode VI: Return of the Jedi",1
Braveheart,1
"Sophie's Choice",1
"Schindler's List",1
"Short Circuit",1
"Empire Strikes Back, The",1
"Count of Monte Cristo, The",1
Babe,1
"Forrest Gump",1
"Trading Places",1
Aliens,1
"The Natural",2
"Saving Private Ryan",2
Big,2
"American Pie",2
"A Fish Called Wanda",2
"Abyss, The",2
Aliens,2
"Almost Famous",2
"American History X",2
Akira,2
Alien,2
Aliens,2
Amadeus,2
Braveheart,2
"13th Warrior, The",2
"Saving Grace",2
"Seven Samurai",2
"Shock to the System, A",2
Spider-Man,2
"Star Wars Episode I: The Phantom Menace",2
"Star Wars Episode II: Attack of the Clones",2
"Star Wars Episode V: Empire Strikes Back",2
"Star Wars Episode VI: Return of the Jedi",2
"Star Wars",2
"Crouching Tiger, Hidden Dragon",2
"Drunken Master 2",2
Excalibur,2
"Enter the Dragon",2
"Fifth Element, The",2
"Final Fantasy: The Spirits Within",2
"Galaxy Quest",2
Gladiator,2
"Grosse Pointe Blank",2
Hackers,2
"Iron Monkey",2
"Jackie Chan's First Strike",2
"Jimmy Neutron: Boy Genius",2
Labyrinth,2
"Lara Croft: Tomb Raider",2
"Last Boy Scout, The",2
Legend,2
"Legend of 1900",2
"Live and Let Die",2
"Man With the Golden Gun, The",2
"Meet Joe Black",2
"Men in Black",2
"Monty Python and the Holy Grail",2
"Monty Python's the Meaning of Life",2
Moonraker,2
"Mummy, The",2
"Never Say Never Again",2
"Ninja Scroll",2
Octopussy,2
"Operation Condor",2
"Princess Bride, The",2
"Pump Up The Volume",2
"Quigley Down Under",2
"Raiders of the Lost Ark",2
"Resident Evil",2
"Romancing The Stone",2
"Terminator, The",2
"The Goonies",2
"The Three Musketeers",2
"The Witches Of Eastwick",2
"Thomas Crown Affair, The",2
Thunderball,2
"Tomb Raider",2
Tombstone,2
"Tomorrow Never Dies",2
Tron,2
"Twin Dragons",2
"Vampire Hunter D",2
"Waterboy, The",2
Waterworld,2
"What Dreams May Come",2
Willow,2
"World is not Enough, The",2
"Wyatt Earp",2
Xanadu,2
X-Men,2
Yojimbo,2
"Young Frankenstein",2
"Zorro the Gay Blade",2
"A beautiful mind",2
"As Good As It Gets",2
"Bridget Jones's Diary",2
"Harold and Maude",2
"Harry Potter and the Sorcerer's Stone",2
"Matrix, The",2
"Miracle on 34th Street",2
"Saving Grace",2
"It's a Wonderful Life",2
"Shakespeare in Love",2
"Importance Of Being Earnest, The",2
"Sense and Sensibility",2
"Commitments, The",2
MASH,2
"Star Wars",2
"Notting Hill",2
"A beautiful mind",2
"A Fish Called Wanda",2
"American Beauty",2
"Rocky Horror Picture Show, The",2
"My Own Private Idaho",2
Dogma,2
"Apocalypse Now",2
"Austin Powers: International Man of Mystery",2
"Austin Powers: The Spy Who Shagged Me",2
"Matrix, The",2
"Spy Who Loved Me, The",2
"Lord of the Rings: The Fellowship of the Ring, The",2
"Blade Runner",2
"Shining, The",2
Amadeus,2
"Six Degrees of Separation",2
"Sixth Sense, The",2
Smoke,2
"O Brother, Where Art Thou?",2
Orlando,2
Mindwalk,2
"Chariots of Fire",2
Gandhi,2
"Star Wars",2
"Star Wars Episode V: Empire Strikes Back",2
"Star Wars Episode VI: Return of the Jedi",2
"Star Wars Episode I: The Phantom Menace",2
"Star Wars Episode II: Attack of the Clones",2
"Joe Verses the Volcano",2
"Dirty Dancing",2
"Doc Hollywood",2
"Chitty Chitty Bang Bang",2
"Galaxy Quest",2
"Gods Must Be Crazy, The",2
"Monty Python and the Holy Grail",2
"Monty Python's the Meaning of Life",2
"The Abyss",2
"True Lies",2
Shrek,2
"French Kiss",2
"Pretty Woman",2
"Princess Bride, The",2
"As Good As It Gets",2
"Little Women",2
"Legally Blonde",2
Matilda,2
"Matrix, The",2
"Miss Congeniality",2
"Conspiracy Theory",2
"A beautiful mind",2
"2001: a Space Odyssey",2
"9 1/2 Weeks",2
"Apollo 13",2
"Usual Suspects, The",2
"Godfather, The",2
"Pulp Fiction",2
"Top Gun",2
"Tora! Tora! Tora!",2
"All That Jazz",2
"All the President's Men",2
"A beautiful mind",2
"A Knight's Tale",2
"Air Force One",2
"American Beauty",2
"America's Sweethearts",2
"Apollo 13",2
"Life with Father",2
"Fiddler on the Roof",2
Hook,2
"Rocket Man",2
"Gone Fishin'",2
IQ,2
"My Big Fat Greek Wedding",2
"Ollie Hopnoodle's Haven of Bliss",2
"A Few Good Men",2
"Beverley Hills Cop",2
"Blade Runner",2
Braveheart,2
Caddyshack,2
Face/Off,2
"Ferris Bueller's Day Off",2
"Shawshank Redemption, The",2
"Spies Like Us",2
"Star Wars Episode I: The Phantom Menace",2
"Star Wars Episode II: Attack of the Clones",2
"Star Wars Episode V: Empire Strikes Back",2
"Star Wars Episode VI: Return of the Jedi",2
"Strange Brew",2
"National Lampoon's Vacation",2
"So I Married an Axe Murderer",2
"Tin Cup",2
"Thomas Crown Affair, The",2
Tombstone,2
"A River Runs Through It",2
Aladdin,2
"All The Pretty Horses",2
"American Beauty",2
"American Graffiti",2
"Anna and the King",2
"Apollo 13",2
"Back to the Future",2
Backdraft,2
"Banger Sisters, The",2
Beaches,2
"Beauty and the Beast",2
Beetlejuice,2
"Bicentennial Man",2
"Bill & Ted's Excellent Adventure",2
"Bird on a Wire",2
"Birdcage, The",2
"Bodyguard, The",2
Bounce,2
Braveheart,2
"Breakfast Club",2
"Bridges of Madison County, The",2
"Bull Durham",2
"Bug's Life, A",2
"Butch Cassidy and the Sundance Kid",2
"Captain Corelli's Mandolin",2
"Cast Away",2
"Charlotte's Web",2
Chocolat,2
"Cider House Rules, The",2
"City of Angels",2
"City Slickers",2
"Close Encounters Of The Third Kind",2
