35,"Master's Degree",Male,Own,Dial-Up,Married,2.5,4,2,2,2,Never,Monthly,DVD,Weekly,Weekly,890362,Monthly,Weekly,"Analog antennae",Me,32
50,"Bachelor's Degree",Female,Own,"Cable Modem",Married,1.5,3,3,3,1,Never,Rarely,VHS,Rarely,Monthly,892421,Rarely,Weekly,Cable,Me,33
34,"Bachelor's Degree",Female,Own,"Cable Modem","Never Married",2,2,1,1,1,Never,Monthly,DVD,Rarely,Weekly,892448,Rarely,Weekly,Cable,Me,33
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,4,2,1,2,Never,Rarely,DVD,Monthly,Monthly,892450,Rarely,Rarely,"Analog antennae",Me,33
36,"Bachelor's Degree",Female,Own,Dial-Up,Married,2.5,4,2,3,1,Never,Rarely,DVD,Monthly,Weekly,892453,Monthly,Monthly,Cable,Me,33
30,"Associate's Degree",Female,Own,Other,Married,2.5,4,1,2,2,Never,Monthly,DVD,Monthly,Weekly,892461,Weekly,Monthly,Cable,Me,33
36,Post-Doc,Male,Own,DSL,Married,2.5,4,2,2,2,Never,Monthly,DVD,Monthly,Monthly,892465,Rarely,Rarely,Cable,Children,33
29,"Associate's Degree",Female,Own,DSL,Married,2.5,4,2,2,2,Never,Rarely,DVD,Weekly,Weekly,887509,Rarely,Monthly,Cable,Me,34
47,"Bachelor's Degree",Male,Rent,Dial-Up,Divorced,1,1,1,2,1,Never,Rarely,DVD,Monthly,Weekly,897420,Monthly,Never,Cable,Me,35
40,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,2,2,Never,Rarely,VHS,Weekly,Weekly,911819,Rarely,Weekly,Cable,Me,36
32,"Master's Degree",Male,Own,DSL,Married,1,2,2,2,2,Weekly,Rarely,DVD,Monthly,Monthly,916603,Monthly,Monthly,"Digital Satellite",Me,37
31,"Master's Degree",Male,Own,"Cable Modem",Married,4,5,2,3,2,Rarely,Rarely,DVD,Monthly,Monthly,916624,Rarely,Weekly,Cable,Me,37
30,"Bachelor's Degree",Male,Own,Dial-Up,Married,1.5,3,2,3,1,Never,Rarely,VHS,Never,Rarely,916646,Rarely,Rarely,"Analog antennae",Children,37
34,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,4,2,4,3,Monthly,Monthly,DVD,Rarely,Daily,916666,Monthly,Never,"Digital Satellite",Spouse/Partner,37
42,"Master's Degree",Male,Own,Dial-Up,Married,3,5,2,5,3,Never,Monthly,DVD,Weekly,Weekly,917497,Monthly,Monthly,"Analog antennae",Me,38
32,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,1,3,Rarely,Monthly,DVD,Weekly,Weekly,917506,Monthly,Rarely,Cable,Me,38
27,"Some College",Male,Own,"Cable Modem",Married,2.5,3,2,1,3,Rarely,Weekly,DVD,Weekly,Weekly,917528,Weekly,Daily,"Digital Satellite",Me,38
38,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,5,2,2,5,Never,Rarely,DVD,Monthly,Monthly,917544,Rarely,Monthly,Cable,Me,38
33,"Master's Degree",Male,Rent,DSL,Married,2,2,1,2,1,Never,Never,DVD,Weekly,Weekly,917560,Rarely,Monthly,"Analog antennae",Spouse/Partner,38
40,"Bachelor's Degree",Male,Own,DSL,Married,2,3,2,1,1,Never,Rarely,DVD,Weekly,Weekly,917564,Rarely,Weekly,Cable,Spouse/Partner,38
37,"Bachelor's Degree",Female,Own,Dial-Up,Married,2,3,2,1,1,Never,Rarely,VHS,Weekly,Weekly,914554,Rarely,Rarely,"Analog antennae",Spouse/Partner,39
37,"Some College",Male,Own,DSL,Married,2,4,2,1,2,Never,Monthly,DVD,Weekly,Weekly,914560,Rarely,Never,Cable,Me,39
32,"Bachelor's Degree",Female,Own,DSL,Married,2.5,3,3,1,3,Never,Never,VHS,Monthly,Monthly,914586,Rarely,Weekly,Cable,Spouse/Partner,39
42,"Some College",Male,Own,"Cable Modem",Married,2.5,4,2,2,4,Rarely,Monthly,DVD,Weekly,Weekly,923761,Monthly,Rarely,Cable,Spouse/Partner,40
40,"Bachelor's Degree",Female,Own,DSL,Married,1,4,6,3,6,Never,Weekly,DVD,Monthly,Weekly,914709,Monthly,Weekly,Cable,Me,41
35,"Master's Degree",Female,Own,Dial-Up,Married,2,5,2,3,2,Never,Monthly,DVD,Monthly,Monthly,914687,Rarely,Rarely,"Don't watch TV",Spouse/Partner,41
40,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,4,3,2,4,Monthly,Monthly,DVD,Weekly,Weekly,914678,Monthly,Weekly,Cable,Me,41
50,"Associate's Degree",Male,Own,Dial-Up,Married,2.5,3,6,3,5,Never,Rarely,DVD,Rarely,Rarely,889674,Rarely,Rarely,Cable,Spouse/Partner,42
39,"Master's Degree",Male,Own,DSL,Married,1.5,5,2,2,2,Rarely,Rarely,VHS,Monthly,Monthly,889687,Rarely,Weekly,Cable,Other,42
42,"Bachelor's Degree",Male,Own,DSL,Divorced,2,3,1,2,1,Never,Monthly,DVD,Monthly,Weekly,889693,Monthly,Weekly,Cable,Me,42
48,Doctorate,Female,Own,"Cable Modem",Separated,1,2,2,1,2,Never,Rarely,DVD,Daily,Daily,889701,Rarely,Rarely,Cable,Me,42
34,"Master's Degree",Male,Own,Dial-Up,Married,1.5,3,2,1,1,Never,Rarely,DVD,Monthly,Monthly,889713,Rarely,Rarely,"Digital Satellite",Me,42
50,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,2,3,1,2,Rarely,Monthly,DVD,Weekly,Weekly,889715,Weekly,Daily,Cable,Other,42
22,"Associate's Degree",Female,Rent,"Cable Modem",Married,3,3,2,1,3,Monthly,Rarely,DVD,Weekly,Weekly,889721,Rarely,Monthly,Cable,Me,42
39,"Master's Degree",Male,Own,DSL,Married,4,4,3,2,3,Rarely,Monthly,DVD,Monthly,Monthly,888829,Monthly,Weekly,"Digital Satellite",Me,43
39,"Master's Degree",Female,Own,"Cable Modem",Married,2.5,4,2,1,4,Never,Monthly,DVD,Rarely,Daily,888831,Rarely,Rarely,Cable,Children,43
37,"Bachelor's Degree",Male,Own,DSL,Married,1.5,2,2,1,1,Never,Rarely,DVD,Weekly,Weekly,888844,Monthly,Rarely,"Don't watch TV",Spouse/Partner,43
42,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3.5,3,2,1,3,Never,Rarely,DVD,Monthly,Monthly,888863,Monthly,Monthly,Cable,Spouse/Partner,43
33,"Bachelor's Degree",Male,Own,Dial-Up,Married,3,4,2,2,2,Never,Rarely,DVD,Monthly,Monthly,888865,Monthly,Monthly,Cable,Me,43
33,"Some College",Male,Rent,DSL,Divorced,1,1,1,1,2,Rarely,Monthly,DVD,Rarely,Weekly,888868,Monthly,Rarely,Cable,Me,43
37,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,3,2,2,2,Rarely,Monthly,DVD,Monthly,Weekly,891333,Monthly,Rarely,Cable,Spouse/Partner,44
38,"Master's Degree",Male,Own,DSL,Married,3,5,3,3,3,Never,Rarely,VHS,Weekly,Weekly,891335,Rarely,Monthly,Cable,Spouse/Partner,44
41,"Bachelor's Degree",Female,Own,"Cable Modem",Married,2.5,4,2,2,2,Never,Monthly,DVD,Weekly,Weekly,891321,Rarely,Monthly,Cable,Children,44
36,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,4,2,3,2,Never,Monthly,DVD,Weekly,Weekly,891296,Weekly,Rarely,"Analog antennae",Spouse/Partner,44
36,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,1,2,Monthly,Rarely,VHS,Monthly,Monthly,891283,Monthly,Monthly,Cable,Spouse/Partner,44
49,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,1,3,Weekly,Rarely,DVD,Weekly,Weekly,906712,Monthly,Monthly,Cable,Me,45
44,"Master's Degree",Male,Own,Dial-Up,Married,2.5,4,2,3,5,Never,Monthly,DVD,Rarely,Weekly,906758,Monthly,Weekly,Cable,Me,45
46,Post-Doc,Male,Own,DSL,Married,2.5,3,2,1,1,Never,Monthly,DVD,Weekly,Weekly,906768,Monthly,Rarely,Cable,Me,45
42,"High School",Female,Own,DSL,Other,2.5,3,2,1,2,Never,Rarely,DVD,Monthly,Monthly,906796,Monthly,Never,Cable,Me,45
45,"Bachelor's Degree",Male,Own,DSL,Divorced,3.5,5,1,2,3,Never,Rarely,DVD,Monthly,Monthly,886888,Monthly,Monthly,Cable,Me,46
41,Doctorate,Female,Own,DSL,Married,2,3,2,2,1,Never,Monthly,DVD,Monthly,Monthly,886898,Rarely,Never,"Don't watch TV",Spouse/Partner,46
46,"Some College",Male,Own,"Cable Modem",Married,2,3,3,3,2,Never,Rarely,VHS,Weekly,Weekly,886938,Rarely,Monthly,Cable,Me,46
38,"Associate's Degree",Male,Own,DSL,Married,2,3,2,2,2,Never,Monthly,VHS,Weekly,Daily,887015,Rarely,Rarely,Cable,Children,46
33,"Master's Degree",Male,Rent,"Cable Modem",Married,1,2,1,1,1,Never,Rarely,DVD,Monthly,Monthly,882747,Rarely,Weekly,Cable,Me,47
36,"Master's Degree",Male,Own,Dial-Up,Married,2.5,3,1,1,2,Never,Rarely,VHS,Monthly,Monthly,882752,Rarely,Weekly,"Digital Satellite",Me,47
39,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,4,5,2,4,Never,Rarely,DVD,Monthly,Monthly,882756,Rarely,Never,"Analog antennae",Me,47
35,"Bachelor's Degree",Male,Own,DSL,Married,2,3,2,2,2,Never,Monthly,DVD,Rarely,Weekly,882763,Rarely,Weekly,Cable,Me,47
36,Doctorate,Male,Own,"Cable Modem",Married,2.5,3,2,2,1,Never,Monthly,DVD,Monthly,Monthly,882768,Rarely,Rarely,"Digital Satellite",Me,47
45,"Master's Degree",Male,Own,"Cable Modem",Married,3,4,3,2,2,Never,Rarely,DVD,Weekly,Weekly,882775,Rarely,Rarely,Cable,Spouse/Partner,47
52,Doctorate,Male,Own,Dial-Up,Married,4,4,2,2,4,Never,Rarely,DVD,Monthly,Monthly,882793,Rarely,Monthly,"Digital Satellite",Other,47
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,1,2,Never,Rarely,DVD,Rarely,Monthly,882796,Rarely,Monthly,Cable,Me,47
39,"Bachelor's Degree",Male,Own,DSL,Married,2,4,2,3,2,Never,Rarely,DVD,Weekly,Weekly,882801,Monthly,Weekly,Cable,Spouse/Partner,47
37,"Some College",Female,Own,"Cable Modem",Married,2,4,2,2,3,Monthly,Rarely,DVD,Monthly,Monthly,917052,Monthly,Monthly,Cable,Me,48
43,"Bachelor's Degree",Female,Own,Dial-Up,Married,3.5,4,4,2,6,Never,Rarely,DVD,Monthly,Monthly,917058,Rarely,Monthly,Cable,Me,48
42,"Some College",Female,Rent,"Cable Modem",Married,3,5,1,3,5,Rarely,Monthly,DVD,Rarely,Weekly,917066,Monthly,Weekly,Cable,Me,48
39,"Master's Degree",Male,Own,"Cable Modem",Married,3,4,2,2,6,Never,Rarely,DVD,Weekly,Weekly,917072,Monthly,Weekly,Cable,Spouse/Partner,48
37,"Bachelor's Degree",Male,Own,Dial-Up,Married,3.5,4,2,3,4,Never,Monthly,DVD,Monthly,Monthly,917073,Monthly,Daily,"Digital Satellite",Children,48
34,"Master's Degree",Male,Own,DSL,Married,2,3,2,3,1,Monthly,Rarely,DVD,Weekly,Weekly,917076,Monthly,Monthly,"Digital Satellite",Me,48
35,Post-Doc,Male,Own,"Cable Modem",Married,2.5,3,2,3,2,Never,Rarely,DVD,Weekly,Weekly,917085,Rarely,Rarely,Cable,Spouse/Partner,48
26,"Some College",Male,Own,Dial-Up,Married,2,3,1,1,1,Never,Rarely,DVD,Weekly,Weekly,917098,Rarely,Never,"Don't watch TV",Me,48
35,"Master's Degree",Female,Own,"Cable Modem",Married,1,3,2,2,2,Never,Rarely,VHS,Monthly,Monthly,917107,Rarely,Rarely,"Analog antennae",Me,48
35,"Bachelor's Degree",Male,Own,DSL,Married,2,3,2,3,2,Never,Rarely,DVD,Monthly,Weekly,917109,Weekly,Weekly,"Analog antennae",Me,48
37,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,3,2,2,2,Never,Monthly,DVD,Monthly,Weekly,918396,Rarely,Weekly,Cable,Me,49
28,"Associate's Degree",Male,Own,"Cable Modem",Married,3,3,1,1,2,Never,Rarely,DVD,Monthly,Weekly,918398,Monthly,Weekly,Cable,Me,49
52,"Master's Degree",Male,Own,DSL,Divorced,2,3,2,2,4,Never,Weekly,DVD,Weekly,Daily,918418,Weekly,Weekly,Cable,Children,49
29,"Some College",Male,Rent,DSL,"Never Married",2,3,2,1,1,Never,Monthly,DVD,Monthly,Weekly,918429,Monthly,Rarely,"Don't watch TV",Me,49
32,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,2,4,Rarely,Monthly,DVD,Weekly,Weekly,918431,Rarely,Monthly,Cable,Me,49
39,"Master's Degree",Male,Own,"Cable Modem",Married,4,4,3,2,5,Rarely,Monthly,DVD,Monthly,Weekly,918441,Rarely,Weekly,Cable,Me,49
31,"Master's Degree",Male,Own,Dial-Up,Married,2.5,4,2,4,1,Rarely,Rarely,DVD,Weekly,Weekly,918445,Monthly,Daily,"Digital Satellite",Me,49
35,"Some College",Male,Rent,DSL,Married,1.5,2,2,2,1,Never,Rarely,VHS,Monthly,Monthly,918451,Rarely,Monthly,"Analog antennae",Spouse/Partner,49
43,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,3,3,2,Never,Rarely,DVD,Monthly,Monthly,918456,Rarely,Monthly,Cable,Spouse/Partner,49
46,"Master's Degree",Male,Own,"Cable Modem",Married,3,5,3,2,4,Daily,Rarely,DVD,Monthly,Monthly,912855,Rarely,Weekly,Cable,Me,50
35,"Bachelor's Degree",Male,Own,DSL,Married,2.5,4,2,3,3,Never,Rarely,DVD,Monthly,Weekly,912856,Rarely,Rarely,Cable,Spouse/Partner,50
45,"Bachelor's Degree",Female,Own,"No Internet Connection",Married,3,4,5,2,4,Rarely,Monthly,DVD,Monthly,Weekly,912895,Monthly,Weekly,Cable,Spouse/Partner,50
33,"Bachelor's Degree",Male,Own,Dial-Up,Married,3,4,2,2,3,Rarely,Rarely,DVD,Monthly,Monthly,912908,Rarely,Rarely,Cable,Me,50
32,"Master's Degree",Female,Own,"Cable Modem",Married,2.5,3,2,2,2,Never,Monthly,DVD,Monthly,Daily,912911,Monthly,Monthly,"Analog Satellite",Me,50
31,"Bachelor's Degree",Male,Own,DSL,Married,2,4,2,2,3,Never,Rarely,DVD,Monthly,Monthly,912934,Rarely,Never,Cable,Spouse/Partner,50
28,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,1,2,Monthly,Monthly,VHS,Monthly,Rarely,912938,Monthly,Weekly,Cable,Me,50
41,Doctorate,Male,Own,Dial-Up,Married,3.5,5,2,3,3,Never,Rarely,DVD,Monthly,Monthly,912944,Monthly,Weekly,Cable,Spouse/Partner,50
37,"Bachelor's Degree",Male,Own,DSL,Married,2.5,3,2,4,2,Monthly,Monthly,DVD,Rarely,Weekly,912953,Weekly,Daily,"Digital Satellite",Me,50
52,"Bachelor's Degree",Male,Rent,Dial-Up,Married,3,3,1,2,2,Never,Rarely,"Video CD",Monthly,Weekly,912970,Rarely,Weekly,"Digital Satellite",Me,50
26,"Bachelor's Degree",Male,Rent,DSL,Married,1.5,2,1,1,2,Rarely,Rarely,DVD,Monthly,Monthly,890098,Monthly,Weekly,Cable,Me,51
29,"Master's Degree",Male,Rent,IDSN,Married,1,2,1,1,1,Never,Rarely,DVD,Rarely,Rarely,890100,Monthly,Weekly,Cable,Me,51
35,"Bachelor's Degree",Male,Own,DSL,Married,2.5,5,2,1,1,Weekly,Rarely,DVD,Weekly,Daily,890107,Monthly,Daily,Cable,Me,51
40,"Some College",Male,Own,"Cable Modem",Married,1,3,3,2,1,Rarely,Monthly,DVD,Monthly,Weekly,890111,Rarely,Monthly,Cable,Me,51
43,"Master's Degree",Male,Own,Dial-Up,Married,2.5,3,2,2,1,Never,Monthly,VHS,Weekly,Weekly,890119,Monthly,Never,"Don't watch TV",Spouse/Partner,51
27,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,3,2,3,2,Never,Monthly,DVD,Weekly,Weekly,890122,Monthly,Daily,"Digital Satellite",Me,51
33,"Some College",Male,Rent,"Cable Modem",Married,1.5,3,2,2,2,Never,Monthly,DVD,Never,Monthly,890131,Rarely,Never,Cable,Me,51
36,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,3,4,Rarely,Rarely,DVD,Monthly,Weekly,882564,Rarely,Weekly,Cable,Me,52
48,"Bachelor's Degree",Female,Own,Dial-Up,Married,4,4,3,2,5,Never,Monthly,DVD,Weekly,Weekly,882578,Rarely,Rarely,"Analog antennae",Children,52
37,"Some College",Male,Own,"Cable Modem","Never Married",2.5,3,1,1,2,Rarely,Never,DVD,Never,Monthly,882583,Rarely,Rarely,"Digital Satellite",Me,52
36,"Bachelor's Degree",Female,Own,Dial-Up,Married,2,3,3,2,5,Never,Rarely,VHS,Monthly,Monthly,882587,Rarely,Never,"Analog antennae",Children,52
47,"Master's Degree",Female,Own,"Cable Modem",Other,2.5,5,1,2,1,Rarely,Monthly,DVD,Never,Weekly,882591,Monthly,Monthly,"Digital Satellite",Me,52
32,"Bachelor's Degree",Female,Own,Dial-Up,Married,3,5,2,2,3,Rarely,Monthly,VHS,Never,Weekly,882593,Rarely,Monthly,"Digital Satellite",Spouse/Partner,52
28,"Some College",Male,Own,DSL,Married,2.5,5,3,2,3,Never,Monthly,DVD,Weekly,Daily,882599,Rarely,Monthly,"Don't watch TV",Children,52
37,Post-Doc,Male,Own,"Cable Modem",Married,1.5,3,2,2,2,Never,Weekly,DVD,Monthly,Weekly,882602,Rarely,Monthly,"Analog antennae",Me,52
34,"Bachelor's Degree",Male,Own,DSL,Married,2.5,3,2,1,3,Rarely,Monthly,DVD,Weekly,Weekly,882608,Monthly,Monthly,"Digital Satellite",Me,52
40,"Some College",Male,Own,Dial-Up,Married,3,4,2,3,2,Never,Monthly,DVD,Never,Weekly,882609,Rarely,Rarely,"Digital Satellite",Spouse/Partner,52
45,"Bachelor's Degree",Female,Own,DSL,Divorced,3,3,2,2,2,Never,Monthly,DVD,Weekly,Weekly,889119,Monthly,Daily,Cable,Me,53
48,"Master's Degree",Male,Own,"Cable Modem",Married,5,5,2,2,4,Rarely,Rarely,DVD,Weekly,Weekly,889123,Rarely,Monthly,Cable,Me,53
54,Doctorate,Male,Own,DSL,Married,2.5,3,2,1,2,Never,Rarely,DVD,Monthly,Monthly,889134,Rarely,Never,"Analog antennae",Spouse/Partner,53
31,"Bachelor's Degree",Male,Own,DSL,Married,2,3,2,1,2,Rarely,Monthly,DVD,Never,Monthly,889135,Rarely,Weekly,"Digital Satellite",Spouse/Partner,53
35,"Bachelor's Degree",Female,Own,DSL,Married,2.5,4,2,1,2,Never,Rarely,DVD,Weekly,Weekly,889146,Rarely,Never,"Digital Satellite",Other,53
32,"Associate's Degree",Female,Own,"Cable Modem",Married,3.5,4,2,1,3,Weekly,Rarely,VHS,Weekly,Monthly,889152,Monthly,Daily,Cable,Me,53
47,"Master's Degree",Male,Own,"Cable Modem",Married,3,5,2,2,4,Rarely,Rarely,VHS,Weekly,Weekly,889155,Monthly,Weekly,Cable,Spouse/Partner,53
29,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,3,2,2,4,Rarely,Rarely,VHS,Monthly,Monthly,889159,Rarely,Weekly,"Digital Satellite",Me,53
35,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2,4,2,2,3,Rarely,Monthly,DVD,Monthly,Weekly,889162,Monthly,Weekly,"Digital Satellite",Me,53
40,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3.5,4,2,1,4,Rarely,Rarely,DVD,Weekly,Weekly,889164,Monthly,Weekly,Cable,Spouse/Partner,53
37,"Bachelor's Degree",Male,Own,DSL,Married,3,4,3,2,3,Rarely,Weekly,DVD,Rarely,Daily,889165,Rarely,Daily,Cable,Children,53
46,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,2,3,2,Rarely,Rarely,VHS,Weekly,Weekly,889167,Rarely,Weekly,Cable,Me,53
44,"Bachelor's Degree",Male,Rent,"No Internet Connection",Married,3,4,2,5,4,Rarely,Monthly,DVD,Monthly,Monthly,889173,Monthly,Never,Cable,Children,53
26,"Associate's Degree",Male,Rent,Dial-Up,Married,1.5,2,2,1,1,Never,Rarely,DVD,Monthly,Monthly,890841,Rarely,Rarely,"Analog antennae",Spouse/Partner,54
41,"Bachelor's Degree",Male,Own,DSL,Married,2.5,4,3,2,3,Never,Monthly,DVD,Weekly,Weekly,890870,Rarely,Weekly,Cable,Me,54
36,"Bachelor's Degree",Female,Own,DSL,Married,2.5,4,3,4,4,Monthly,Monthly,DVD,Monthly,Monthly,890881,Monthly,Monthly,"Digital Satellite",Children,54
42,"Trade School",Male,Own,DSL,Married,1.5,4,3,2,5,Never,Monthly,DVD,Weekly,Weekly,890883,Monthly,Weekly,Cable,Spouse/Partner,54
42,"Master's Degree",Male,Own,DSL,Married,4,3,2,1,3,Never,Monthly,VHS,Monthly,Weekly,890892,Monthly,Rarely,Cable,Spouse/Partner,54
28,"Bachelor's Degree",Male,Own,DSL,Married,2.5,3,2,1,2,Never,Rarely,DVD,Monthly,Monthly,890896,Rarely,Monthly,Cable,Me,54
40,"Bachelor's Degree",Male,Own,"Cable Modem",Married,2.5,4,4,3,3,Never,Rarely,DVD,Weekly,Weekly,890912,Rarely,Weekly,Cable,Me,54
27,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,3,2,1,2,Never,Rarely,DVD,Monthly,Monthly,890918,Weekly,Weekly,Cable,Me,54
36,Doctorate,Male,Own,"Cable Modem",Married,3,4,1,2,3,Monthly,Rarely,DVD,Monthly,Monthly,890920,Monthly,Rarely,"Digital Satellite",Children,54
51,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,4,2,2,2,Never,Rarely,DVD,Daily,Weekly,890930,Monthly,Weekly,Cable,Me,54
56,"Bachelor's Degree",Male,Rent,Dial-Up,Married,2.5,4,2,4,1,Never,Never,VHS,Rarely,Rarely,890951,Weekly,Never,"Don't watch TV",Me,54
34,"Bachelor's Degree",Male,Own,Dial-Up,Married,3,4,2,3,5,Rarely,Rarely,DVD,Monthly,Monthly,893702,Rarely,Weekly,Cable,Me,55
32,"Bachelor's Degree",Male,Own,DSL,Married,2.5,4,2,1,4,Never,Monthly,DVD,Rarely,Daily,893745,Rarely,Daily,"Digital Satellite",Me,55
33,"Bachelor's Degree",Male,Own,"Cable Modem",Married,4.5,5,2,2,5,Rarely,Monthly,DVD,Monthly,Monthly,893794,Rarely,Weekly,"Digital Satellite",Spouse/Partner,55
47,"Master's Degree",Male,Own,"Cable Modem",Married,2,3,3,2,3,Monthly,Weekly,DVD,Rarely,Weekly,886081,Monthly,Rarely,"Digital Satellite",Spouse/Partner,56
35,"Bachelor's Degree",Male,Own,Dial-Up,Married,2.5,3,1,1,2,Never,Rarely,DVD,Weekly,Weekly,886169,Rarely,Weekly,Cable,Spouse/Partner,56
34,"Associate's Degree",Male,Own,DSL,Married,2.5,4,2,3,6,Rarely,Monthly,DVD,Monthly,Weekly,886455,Rarely,Rarely,Cable,Children,57
30,"Bachelor's Degree",Male,Own,"Cable Modem",Married,4,4,2,1,5,Never,Never,DVD,Monthly,Monthly,890541,Monthly,Monthly,Cable,Me,58
35,"High School",Male,Rent,DSL,Separated,1,3,1,1,2,Never,Monthly,DVD,Rarely,Monthly,890520,Monthly,Never,"Analog antennae",Spouse/Partner,58
51,"Master's Degree",Male,Own,"Cable Modem",Married,2.5,5,2,2,4,Rarely,Monthly,DVD,Weekly,Weekly,890514,Rarely,Weekly,Cable,Me,58
31,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,4,2,2,3,Never,Monthly,DVD,Monthly,Weekly,890687,Rarely,Weekly,"Analog antennae",Me,59
36,"High School",Male,Own,DSL,Married,1.5,3,2,2,4,Never,Rarely,DVD,Rarely,Monthly,890698,Monthly,Daily,Cable,Spouse/Partner,59
34,"Bachelor's Degree",Male,Rent,"Cable Modem",Married,3,3,1,2,2,Rarely,Monthly,DVD,Weekly,Weekly,890706,Monthly,Weekly,Cable,Me,59
40,"Some College",Male,Own,"Cable Modem",Married,2.5,4,2,2,4,Never,Rarely,DVD,Weekly,Weekly,890719,Monthly,Weekly,Cable,Spouse/Partner,59
39,"Bachelor's Degree",Female,Own,"Cable Modem",Married,2,4,2,2,3,Never,Rarely,VHS,Weekly,Weekly,890727,Rarely,Monthly,"Analog antennae",Children,59
37,"Bachelor's Degree",Male,Own,Dial-Up,Married,1.5,3,2,2,1,Never,Rarely,VHS,Monthly,Monthly,916335,Rarely,Rarely,Cable,Spouse/Partner,60
33,"Master's Degree",Male,Own,"Cable Modem",Married,1.5,3,3,2,2,Never,Rarely,DVD,Rarely,Weekly,916359,Rarely,Never,"Don't watch TV",Me,60
36,"Bachelor's Degree",Female,Own,Dial-Up,Married,4,4,4,2,3,Rarely,Rarely,DVD,Monthly,Monthly,884766,Rarely,Rarely,Cable,Spouse/Partner,61
29,"Bachelor's Degree",Male,Own,"Cable Modem",Married,1,3,2,1,3,Never,Monthly,DVD,Monthly,Weekly,884804,Rarely,Weekly,Cable,Me,61
38,Post-Doc,Male,Own,Dial-Up,Married,2,3,4,1,2,Weekly,Rarely,DVD,Monthly,Monthly,892922,Monthly,Monthly,"Digital Satellite",Me,62
36,"Master's Degree",Male,Rent,"Cable Modem",Married,1.5,4,2,1,2,Never,Rarely,DVD,Weekly,Weekly,892979,Weekly,Weekly,"Digital Satellite",Spouse/Partner,62
43,"Bachelor's Degree",Male,Own,DSL,Married,3,4,4,2,5,Never,Rarely,VHS,Rarely,Monthly,892993,Rarely,Weekly,Cable,Me,62
34,"Bachelor's Degree",Male,Own,"Cable Modem",Married,3,4,2,1,3,Monthly,Rarely,DVD,Monthly,Monthly,893014,Rarely,Weekly,"Digital Satellite",Other,62
31,"Bachelor's Degree",Male,Own,DSL,Married,2.5,4,2,2,5,Rarely,Weekly,DVD,Rarely,Weekly,893016,Rarely,Rarely,"Digital Satellite",Me,62
36,"Bachelor's Degree",Male,Own,Dial-Up,Married,2,3,2,2,3,Rarely,Rarely,VHS,Weekly,Weekly,893037,Weekly,Weekly,"Digital Satellite",Children,62
45,"Some College",Male,Own,DSL,Divorced,2.5,3,3,2,1,Never,Weekly,DVD,Never,Daily,898021,Weekly,Weekly,"Digital Satellite",Children,63
34,"Master's Degree",Male,Own,"Cable Modem",Married,5,7,2,2,7,Never,Rarely,DVD,Weekly,Weekly,918475,Weekly,Rarely,"Digital Satellite",Me,64
25,"High School",Male,Own,"Cable Modem",Married,2.5,4,2,2,3,Never,Monthly,DVD,Weekly,Daily,918476,Monthly,Weekly,Cable,Me,64
46,"Master's Degree",Male,Own,"Cable Modem",Married,3,3,3,4,6,Never,Rarely,DVD,Weekly,Weekly,918515,Rarely,Monthly,Cable,Me,64
33,Doctorate,Male,Own,"Cable Modem",Married,3,3,2,1,1,Never,Monthly,DVD,Monthly,Weekly,918556,Rarely,Daily,Cable,Spouse/Partner,64
35,"Some College",Male,Own,"Cable Modem",Married,2.5,4,2,2,5,Rarely,Monthly,DVD,Weekly,Weekly,913393,Monthly,Never,"Digital Satellite",Me,65
43,"High School",Female,Own,Dial-Up,Married,2.5,3,3,2,3,Never,Rarely,DVD,Never,Weekly,913426,Monthly,Never,"Digital Satellite",Me,65
35,"Bachelor's Degree",Male,Own,"Cable Modem",Married,4.5,4,2,1,3,Never,Monthly,DVD,Weekly,Weekly,913450,Rarely,Monthly,Cable,Me,65
